Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
skip to content,2,0,3,0,0,1,1,0,0
top navigation,2,2,2,0,0,1,0,0,0
explore,2,2,1,0,0,1,0,0,0
food wine food wine,2,2,4,0,0,4,0,0,0
recipes cooking,1,2,2,0,0,1,1,0,0
drinks,1,1,1,0,0,1,0,0,0
travel,1,1,1,0,0,1,0,0,0
holidays events,1,1,2,0,0,2,0,0,0
news,1,1,1,0,0,1,0,0,0
f w classic,1,1,3,0,0,1,0,0,0
video,1,1,1,0,0,1,0,0,0
lifestyle,1,1,1,0,0,1,0,0,0
f w pro,2,1,3,0,0,1,0,0,0
search close,2,2,2,0,0,2,0,0,0
profile menu,2,2,2,0,0,2,0,0,0
your profile,2,2,2,0,0,1,0,0,0
your profile,2,2,2,0,0,1,0,0,0
your profile,2,2,2,0,0,1,0,0,0
join now,1,2,2,0,0,1,0,0,0
newsletters,1,1,1,0,0,1,0,0,0
f w classic insiders this link opens in a new tab,1,1,11,0,0,4,1,0,0
manage your subscription this link opens in a new tab,1,1,10,0,0,3,2,0,0
give a gift subscription this link opens in a new tab,1,1,11,0,0,4,2,0,0
wine club,1,1,2,0,0,2,0,0,0
podcast,1,1,1,0,0,1,0,0,0
food wine books this link opens in a new tab,1,1,10,0,0,5,1,0,0
logout,2,1,1,0,0,1,0,0,0
login,2,2,1,0,0,1,0,0,0
subscribe subscribe,2,2,2,0,0,2,0,0,0
pin fb,2,2,2,0,0,2,0,0,0
close this dialog window,2,2,4,0,0,2,0,0,0
explore food wine,2,2,3,0,0,2,0,0,0
food wine food wine,2,2,4,0,0,4,0,0,0
search,2,2,1,0,0,1,0,0,0
explore,2,2,1,0,0,1,0,0,0
explore,0,2,1,0,0,1,0,0,0
f w cooks https //imagesvcmeredithcorpio/v3/mm/image url https 3a 2f 2fstaticonecmsio 2fwp content 2fuploads 2fsites 2f9 2f2020 2f04 2f07 2fginger turmeric noodle soup fw cooks ft blog1219jpg,2,0,26,1,25,7,2,0,0
f w cooks,0,2,3,0,0,2,0,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20100 20100 3e 3c/svg 3e,2,0,15,1,27,3,2,0,0
f w cooks,2,2,3,0,0,2,0,0,0
food and wine presents a new network of food pros delivering the most cookable,1,2,14,0,0,6,1,0,0
recipes and delicious ideas online read more,0,1,7,0,0,2,2,0,0
our 22 best crock pot and slow cooker recipes https //imagesvcmeredithcorpio/v3/mm/image url https 3a 2f 2fstaticonecmsio 2fwp content 2fuploads 2fsites 2f9 2f2020 2f02 2fclassic beef stew slow cooker recipe ft blog1019jpg,2,0,31,1,24,12,2,0,0
our 22 best crock pot and slow cooker recipes,0,2,9,1,2,4,1,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20100 20100 3e 3c/svg 3e,2,0,15,1,27,3,2,0,0
our 22 best crock pot and slow cooker recipes,2,2,9,1,2,4,1,0,0
looking to amp up your beef stew but unsure where to start,0,2,12,0,0,3,3,0,0
a slow cooker can,1,0,4,0,0,1,0,0,0
can take your comfort food to the next level read more,0,1,11,0,0,3,2,0,0
50 affordable wines you can always trust https //imagesvcmeredithcorpio/v3/mm/image url https 3a 2f 2fstaticonecmsio 2fwp content 2fuploads 2fsites 2f9 2f2017 2f07 2ffolonari veneto pinot grigio best affordable wines ft ss0617jpg,2,0,30,1,24,8,3,0,0
50 affordable wines you can always trust,0,2,7,1,2,1,1,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20100 20100 3e 3c/svg 3e,2,0,15,1,27,3,2,0,0
50 affordable wines you can always trust,2,2,7,1,2,1,1,0,0
we ve assembled a list of 50 of the world s most reliable inexpensive wines,1,2,15,1,2,3,3,0,0
bottles that offer amazing quality for their price year in and year out read,1,1,14,0,0,6,1,0,0
more,2,1,1,0,0,0,0,0,0
recipes cooking,2,2,2,0,0,1,1,0,0
recipes cooking,2,2,2,0,0,1,1,0,0
see all recipes cooking,2,2,4,0,0,1,2,0,0
chicken,1,2,1,0,0,1,0,0,0
comfort food,1,1,2,0,0,2,0,0,0
breakfast brunch,1,1,2,0,0,2,0,0,0
salads,1,1,1,0,0,1,0,0,0
desserts,1,1,1,0,0,1,0,0,0
vegetables,1,1,1,0,0,1,0,0,0
pasta noodles,1,1,2,0,0,2,0,0,0
chefs,1,1,1,0,0,1,0,0,0
meat poultry,1,1,2,0,0,2,0,0,0
soup,1,1,1,0,0,1,0,0,0
appetizers,1,1,1,0,0,1,0,0,0
side dishes,1,1,2,0,0,2,0,0,0
fruits,1,1,1,0,0,1,0,0,0
seafood,1,1,1,0,0,1,0,0,0
special diets,1,1,2,0,0,1,0,0,0
cooking techniques,1,1,2,0,0,1,1,0,0
steal this trick,2,1,3,0,0,2,0,0,0
drinks,2,2,1,0,0,1,0,0,0
drinks,2,2,1,0,0,1,0,0,0
see all drinks,2,2,3,0,0,1,1,0,0
wine,1,2,1,0,0,1,0,0,0
cocktails spirits,1,1,2,0,0,2,0,0,0
coffee,1,1,1,0,0,1,0,0,0
juices,1,1,1,0,0,1,0,0,0
beer,1,1,1,0,0,1,0,0,0
champagne sparkling wine,1,1,3,0,0,2,1,0,0
tea,2,1,1,0,0,1,0,0,0
travel,2,2,1,0,0,1,0,0,0
travel,2,2,1,0,0,1,0,0,0
see all travel,2,2,3,0,0,1,1,0,0
wine regions,1,2,2,0,0,2,0,0,0
restaurants,2,1,1,0,0,1,0,0,0
holidays events,2,2,2,0,0,2,0,0,0
holidays events,2,2,2,0,0,2,0,0,0
see all holidays events,2,2,4,0,0,2,1,0,0
valentine s day,1,2,3,0,0,2,0,0,0
halloween,1,1,1,0,0,1,0,0,0
passover,1,1,1,0,0,1,0,0,0
hanukkah,1,1,1,0,0,1,0,0,0
christmas,1,1,1,0,0,1,0,0,0
gifts,1,1,1,0,0,1,0,0,0
super bowl,1,1,2,0,0,2,0,0,0
easter,1,1,1,0,0,1,0,0,0
thanksgiving,1,1,1,0,0,0,1,0,0
new year s eve,1,1,4,0,0,2,1,0,0
holiday entertaining,2,1,2,0,0,1,1,0,0
news,1,2,1,0,0,1,0,0,0
f w classic,2,1,3,0,0,1,0,0,0
f w classic,2,2,3,0,0,1,0,0,0
see all f w classic,2,2,5,0,0,1,1,0,0
f w classic insider,2,2,4,0,0,2,0,0,0
video,1,2,1,0,0,1,0,0,0
lifestyle,1,1,1,0,0,1,0,0,0
f w pro,2,1,3,0,0,1,0,0,0
profile menu,2,2,2,0,0,2,0,0,0
subscribe this link opens in a new tab,2,2,8,0,0,3,1,0,0
your profile,2,2,2,0,0,1,0,0,0
your profile,2,2,2,0,0,1,0,0,0
your profile,2,2,2,0,0,1,0,0,0
join now,1,2,2,0,0,1,0,0,0
newsletters,1,1,1,0,0,1,0,0,0
f w classic insiders this link opens in a new tab,1,1,11,0,0,4,1,0,0
manage your subscription this link opens in a new tab,1,1,10,0,0,3,2,0,0
give a gift subscription this link opens in a new tab,1,1,11,0,0,4,2,0,0
wine club,1,1,2,0,0,2,0,0,0
podcast,1,1,1,0,0,1,0,0,0
food wine books this link opens in a new tab,1,1,10,0,0,5,1,0,0
logout,2,1,1,0,0,1,0,0,0
login,2,2,1,0,0,1,0,0,0
sweepstakes,2,2,1,0,0,1,0,0,0
follow us,2,2,2,0,0,0,1,0,0
1 home,1,2,2,1,1,1,0,0,0
2 recipes,1,1,2,1,1,1,0,0,0
3 fresh fruit cake,2,1,4,1,1,2,0,0,0
fresh fruit cake,2,2,3,0,0,2,0,0,0
rating 4 stars,2,2,3,1,1,2,0,0,0
1986 ratings,2,2,2,1,4,1,0,0,0
5 star values 0,1,2,4,1,2,2,0,0,0
4 star values 1986,1,1,4,1,5,2,0,0,0
3 star values 0,1,1,4,1,2,2,0,0,0
2 star values 0,1,1,4,1,2,2,0,0,0
1 star values 0,2,1,4,1,2,2,0,0,0
read reviews,1,2,2,0,0,1,0,0,0
