Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
thanks for rating,2,0,3,0,0,2,0,0,0
reminder successfully set,0,2,3,0,0,1,1,0,0
comments 0,2,0,2,1,1,1,0,0,0
sort newestupvotedoldestdiscusseddown voted,2,2,3,0,0,1,1,0,0
closecomments,0,2,1,0,0,1,0,0,0
https //statictoiimgcom/photo/29251859cms,2,0,2,1,8,2,0,0,0
your rating,2,2,2,0,0,1,0,0,0
12345,2,2,1,1,5,0,0,0,0
tap and add,2,2,3,0,0,1,1,0,0
nice recipe,1,2,2,0,0,1,0,0,0
will try out,1,1,3,0,0,0,1,0,0
worth trying,1,1,2,0,0,1,1,0,0
wonderful recipe,1,1,2,0,0,1,0,0,0
that s yummy,1,1,3,0,0,1,1,0,0
looks delicious,1,1,2,0,0,0,1,0,0
i enjoyed this recipe,1,1,4,0,0,1,1,0,0
helpful recipe,2,1,2,0,0,1,0,0,0
submit,2,2,1,0,0,1,0,0,0
refrain from posting comments that are obscene defamatory or inflammatory,1,2,10,0,0,4,2,0,0
and do not indulge in personal attacks name calling or inciting hatred,1,1,12,0,0,1,6,0,0
against any community help us delete comments that do not follow these,1,1,12,0,0,2,3,0,0
guidelines by marking them offensive let s work together to keep the,1,1,12,0,0,2,3,0,0
conversation civil,2,1,2,0,0,1,0,0,0
add to collections,0,2,3,0,0,2,0,0,0
https //statictoiimgcom/photo/54692498cms width 270 height 270 fruitcake,2,0,7,1,14,4,1,0,0
add,2,2,1,0,0,0,1,0,0
save,2,2,1,0,0,0,1,0,0
fruitcake,0,2,1,0,0,1,0,0,0
https //mytimesindiatimescom/image/thumb/2/6881860,2,0,2,1,8,2,0,0,0
your rating,2,2,2,0,0,1,0,0,0
12345,2,2,1,1,5,0,0,0,0
good0,2,2,1,1,1,1,0,0,0
your rating has been successfully submitted,2,2,6,0,0,1,3,0,0
write a review optional,2,2,4,0,0,1,1,0,0
tap and add,2,2,3,0,0,1,1,0,0
nice recipe,1,2,2,0,0,1,0,0,0
will try out,1,1,3,0,0,0,1,0,0
worth trying,1,1,2,0,0,1,1,0,0
wonderful recipe,1,1,2,0,0,1,0,0,0
that s yummy,1,1,3,0,0,1,1,0,0
looks delicious,1,1,2,0,0,0,1,0,0
i enjoyed this recipe,1,1,4,0,0,1,1,0,0
helpful recipe,2,1,2,0,0,1,0,0,0
submitsubmit,2,2,1,0,0,1,0,0,0
characters remaining 3000,0,2,3,1,4,1,1,0,0
https //statictoiimgcom/photo/65670713cms,1,0,2,1,8,2,0,0,0
your rating has been successfully submitted,0,1,6,0,0,1,3,0,0
times food https //statictoiimgcom/photo/73660730cms times food,2,0,6,1,8,6,0,0,0
open app,2,2,2,0,0,1,0,0,0
hello,0,2,1,0,0,1,0,0,0
my profile,1,0,2,0,0,1,0,0,0
my times,1,1,2,0,0,1,0,0,0
help,1,1,1,0,0,1,0,0,0
log out,2,1,2,0,0,1,0,0,0
log in,2,2,2,0,0,1,0,0,0
home,1,2,1,0,0,1,0,0,0
recipes,2,1,1,0,0,1,0,0,0
paneer recipes,1,2,2,0,0,2,0,0,0
chicken recipes,1,1,2,0,0,2,0,0,0
biryani recipes,1,1,2,0,0,2,0,0,0
potato recipes,1,1,2,0,0,2,0,0,0
egg recipes,1,1,2,0,0,2,0,0,0
mutton recipes,1,1,2,0,0,2,0,0,0
rice recipes,1,1,2,0,0,2,0,0,0
street food,1,1,2,0,0,2,0,0,0
seafood recipes,1,1,2,0,0,2,0,0,0
tandoor recipes,1,1,2,0,0,2,0,0,0
microwave recipes,1,1,2,0,0,2,0,0,0
one pot meals,1,1,3,0,0,2,0,0,0
comfort food,1,1,2,0,0,2,0,0,0
sunday brunch,1,1,2,0,0,2,0,0,0
high tea,1,1,2,0,0,1,0,0,0
weekend breakfasts,1,1,2,0,0,2,0,0,0
beverages,2,1,1,0,0,1,0,0,0
new easter,1,2,2,0,0,1,0,0,0
health,2,1,1,0,0,1,0,0,0
diabetic,1,2,1,0,0,0,0,0,0
low carb,1,1,2,0,0,1,0,0,0
vegan,1,1,1,0,0,1,0,0,0
keto,1,1,1,0,0,1,0,0,0
gluten free,1,1,2,0,0,1,0,0,0
low cholesterol,1,1,2,0,0,1,0,0,0
high fibre,1,1,2,0,0,1,0,0,0
low calorie,1,1,2,0,0,1,0,0,0
dairy free,1,1,2,0,0,1,0,0,0
high protein,2,1,2,0,0,1,0,0,0
cuisines,2,2,1,0,0,1,0,0,0
greek,1,2,1,0,0,1,0,0,0
mexican,1,1,1,0,0,0,0,0,0
north indian,1,1,2,0,0,0,0,0,0
continental,1,1,1,0,0,1,0,0,0
mughlai,1,1,1,0,0,1,0,0,0
chinese,1,1,1,0,0,0,0,0,0
punjabi,1,1,1,0,0,1,0,0,0
south indian,1,1,2,0,0,1,0,0,0
italian,1,1,1,0,0,0,0,0,0
rajasthani,1,1,1,0,0,1,0,0,0
jain,1,1,1,0,0,1,0,0,0
bengali,1,1,1,0,0,1,0,0,0
gujarati,1,1,1,0,0,1,0,0,0
american,1,1,1,0,0,0,0,0,0
goan,1,1,1,0,0,1,0,0,0
mediterranean,1,1,1,0,0,1,0,0,0
french,1,1,1,0,0,0,0,0,0
satvik,1,1,1,0,0,1,0,0,0
asian,1,1,1,0,0,0,0,0,0
kashmiri,1,1,1,0,0,1,0,0,0
maharashtrian,1,1,1,0,0,1,0,0,0
fusion,1,1,1,0,0,1,0,0,0
east indian,1,1,2,0,0,0,0,0,0
west india,1,1,2,0,0,1,0,0,0
thai,2,1,1,0,0,1,0,0,0
desserts,2,2,1,0,0,1,0,0,0
no bake desserts,1,2,3,0,0,2,0,0,0
cookies,1,1,1,0,0,1,0,0,0
cakes,1,1,1,0,0,1,0,0,0
birthday cakes,1,1,2,0,0,2,0,0,0
north indian desserts,1,1,3,0,0,1,0,0,0
south indian desserts,1,1,3,0,0,1,0,0,0
punjabi desserts,1,1,2,0,0,2,0,0,0
goan desserts,1,1,2,0,0,2,0,0,0
gujarati desserts,1,1,2,0,0,2,0,0,0
rajasthani desserts,1,1,2,0,0,2,0,0,0
bengali desserts,2,1,2,0,0,2,0,0,0
diet plans,2,2,2,0,0,1,0,0,0
low carb,1,2,2,0,0,1,0,0,0
gluten free,1,1,2,0,0,1,0,0,0
keto recipes,2,1,2,0,0,2,0,0,0
courses,2,2,1,0,0,1,0,0,0
soups,1,2,1,0,0,1,0,0,0
snacks,1,1,1,0,0,1,0,0,0
salads,1,1,1,0,0,1,0,0,0
appetizers,1,1,1,0,0,1,0,0,0
finger food,1,1,2,0,0,2,0,0,0
veg snacks,1,1,2,0,0,2,0,0,0
breakfast,1,1,1,0,0,1,0,0,0
lunch,1,1,1,0,0,1,0,0,0
veg dinners,1,1,2,0,0,2,0,0,0
dinners,1,1,1,0,0,1,0,0,0
biryani,1,1,1,0,0,1,0,0,0
paratha,1,1,1,0,0,1,0,0,0
kebab,1,1,1,0,0,1,0,0,0
sandwiches,1,1,1,0,0,1,0,0,0
desserts,1,1,1,0,0,1,0,0,0
party snacks,1,1,2,0,0,2,0,0,0
dips,1,1,1,0,0,1,0,0,0
kids,2,1,1,0,0,1,0,0,0
features,2,2,1,0,0,1,0,0,0
food news,1,2,2,0,0,2,0,0,0
kitchen hacks,1,1,2,0,0,2,0,0,0
health,1,1,1,0,0,1,0,0,0
food facts,1,1,2,0,0,2,0,0,0
food trips,1,1,2,0,0,2,0,0,0
trending,2,1,1,0,0,0,1,0,0
recipe videos,1,2,2,0,0,2,0,0,0
boardroom kitchen,2,1,2,0,0,2,0,0,0
