Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
https //bscorecardresearchcom/p c1 2 c2 14917720 cv 20 cj 1,2,0,10,1,14,5,1,0,0
make tarladalalcom my homepage,2,2,4,0,0,3,0,0,0
sign in my page my cookbooks shopping recipe a to z,0,2,11,0,0,5,1,0,0
tarladalalcom home page https //cdntarladalalcom/images/tdlogojpg,2,0,5,0,0,5,0,0,0
22443 recipes 13437 images 202625 cookbooks,2,2,6,1,16,3,0,0,0
recipes images/searchopt separatorpng glossary images/searchopt separatorpng videos,0,2,7,0,0,4,1,0,0
images/searchopt separatorpng cookbooks,2,0,3,0,0,3,0,0,0
recipes,2,2,1,0,0,1,0,0,0
cuisine,1,2,1,0,0,1,0,0,0
punjabi,1,1,1,0,0,1,0,0,0
gujarati,1,1,1,0,0,1,0,0,0
rajasthani,1,1,1,0,0,1,0,0,0
maharashtrian,1,1,1,0,0,1,0,0,0
south indian,1,1,2,0,0,1,0,0,0
chinese,1,1,1,0,0,0,0,0,0
italian,1,1,1,0,0,0,0,0,0
health,1,1,1,0,0,1,0,0,0
low calorie / weight loss,1,1,5,0,0,3,1,0,0
delicious diabetic recipes,1,1,3,0,0,1,0,0,0
healthy heart,1,1,2,0,0,1,0,0,0
high blood pressure,1,1,3,0,0,2,0,0,0
iron rich recipes,1,1,3,0,0,2,0,0,0
calcium rich recipes,1,1,3,0,0,2,0,0,0
pregnancy recipes,1,1,2,0,0,2,0,0,0
zero oil,1,1,2,0,0,1,0,0,0
healthy breakfast,1,1,2,0,0,1,0,0,0
healthy soups,1,1,2,0,0,1,0,0,0
healthy salads,1,1,2,0,0,1,0,0,0
healthy subzis,1,1,2,0,0,1,0,0,0
kids,1,1,1,0,0,1,0,0,0
quick recipes,1,1,2,0,0,1,0,0,0
tiffin treats,1,1,2,0,0,2,0,0,0
recipes for weaning 7 to 9 months,1,1,7,1,2,2,1,0,0
recipes for babies 10 to 12 months,1,1,7,1,4,3,0,0,0
recipes for toddlers 1 to 3 yrs,1,1,7,1,2,3,0,0,0
let your kids cook,1,1,4,0,0,2,1,0,0
quick recipes,1,1,2,0,0,1,0,0,0
breakfast,1,1,1,0,0,1,0,0,0
stir fries,1,1,2,0,0,2,0,0,0
soups,1,1,1,0,0,1,0,0,0
snacks/starters,1,1,1,0,0,1,0,0,0
rotis / parathas,1,1,3,0,0,3,0,0,0
subzis,1,1,1,0,0,1,0,0,0
course,1,1,1,0,0,1,0,0,0
breakfast,1,1,1,0,0,1,0,0,0
salads,1,1,1,0,0,1,0,0,0
starters / snacks,1,1,3,0,0,2,1,0,0
beverages,1,1,1,0,0,1,0,0,0
soups,1,1,1,0,0,1,0,0,0
main course,1,1,2,0,0,1,0,0,0
dessert,1,1,1,0,0,1,0,0,0
recipe slider,2,1,2,0,0,2,0,0,0
videos,2,2,1,0,0,1,0,0,0
latest recipe videos,1,2,3,0,0,2,0,0,0
recipe video categories,1,1,3,0,0,3,0,0,0
buy td book,2,1,3,0,0,2,1,0,0
tips,2,2,1,0,0,1,0,0,0
health food tips,1,2,3,0,0,3,0,0,0
cooking tips,1,1,2,0,0,1,1,0,0
home remedies,1,1,2,0,0,2,0,0,0
storing food tips,1,1,3,0,0,2,1,0,0
buying food tips,1,1,3,0,0,2,1,0,0
top 10 recipe articles,2,1,4,1,2,2,0,0,0
sign in register for free,0,2,5,0,0,2,0,0,0
images/recipesjpg,2,0,1,0,0,1,0,0,0
you are here home cuisine chinese chinese vegetable paneer in,1,2,10,0,0,1,2,0,0
manchurian sauce,2,1,2,0,0,1,0,0,0
paneer in manchurian sauce,2,2,4,0,0,2,0,0,0
by tarla dalal,0,2,3,0,0,2,0,0,0
paneer in manchurian,1,0,3,0,0,1,0,0,0
sauce https //cdntarladalalcom/members/9306/big/big paneer in manchurian sauce 12617jpg size 696x905,2,1,10,1,15,6,0,0,0
29-Feb-20,2,2,3,1,6,1,0,0,0
add to my cookbook add to shopping list,2,2,8,0,0,4,1,0,0
you are not signed in please sign in to access your cookbooks,1,2,12,0,0,4,2,0,0
existing members click here to sign in,1,1,7,0,0,1,3,0,0
new visitors click here to sign up,1,1,7,0,0,1,2,0,0
please sign in to create shopping lists,0,1,7,0,0,3,2,0,0
5/5 stars 100 liked it 3 reviews all good,2,0,9,1,6,1,2,0,0
paneer in manchurian sauce video,0,2,5,0,0,3,0,0,0
view a video of this recipe,1,0,6,0,0,3,0,0,0
here images/viewitpng,2,1,2,0,0,1,0,0,0
paneer in manchurian sauce in hindi,2,2,6,0,0,3,0,0,0
paneer in manchurian sauce in gujarati,2,2,6,0,0,3,0,0,0
added to 603 cookbooks this recipe has been viewed 120184 times,2,2,11,1,9,3,4,0,0
table of contents,2,2,3,0,0,2,0,0,0
about paneer in manchurian sauce,1,2,5,0,0,2,0,0,0
paneer in manchurian sauce step by step recipe,1,1,8,0,0,4,0,0,0
to make corn flour slurry for the manchurian sauce,1,1,9,0,0,4,1,0,0
to make crispy paneer,1,1,4,0,0,2,1,0,0
how to make paneer in manchurian sauce,1,1,7,0,0,2,1,0,0
calories of paneer in manchurian sauce,1,1,6,0,0,3,0,0,0
video of paneer in manchurian sauce,1,1,6,0,0,3,0,0,0
paneer in manchurian sauce paneer manchurian restaurant style paneer,1,1,9,0,0,6,0,0,0
manchurian with amazing 25 images,1,1,5,1,2,1,1,0,0
