Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
skip to primary navigation,1,0,4,0,0,2,0,0,0
skip to main content,1,1,4,0,0,2,0,0,0
skip to primary sidebar,0,1,4,0,0,2,0,0,0
yummy tummy https //wwwyummytummyaarthicom/wp,1,0,4,0,0,4,0,0,0
content/uploads/2017/05/tummypng,2,1,1,1,6,1,0,0,0
home,1,2,1,0,0,1,0,0,0
recipe index,1,1,2,0,0,2,0,0,0
about me,1,1,2,0,0,0,0,0,0
masterchef journey,1,1,2,0,0,2,0,0,0
travel,1,1,1,0,0,1,0,0,0
advertisers,1,1,1,0,0,1,0,0,0
media,1,1,1,0,0,1,0,0,0
search,2,1,1,0,0,1,0,0,0
menu icon,0,2,2,0,0,2,0,0,0
go to homepage https //wwwyummytummyaarthicom/wp,1,0,5,0,0,2,2,0,0
content/uploads/2021/10/logo mobilepng,2,1,2,1,6,2,0,0,0
home,1,2,1,0,0,1,0,0,0
recipe index,1,1,2,0,0,2,0,0,0
about me,1,1,2,0,0,0,0,0,0
masterchef journey,1,1,2,0,0,2,0,0,0
travel,1,1,1,0,0,1,0,0,0
media,1,1,1,0,0,1,0,0,0
advertisers,2,1,1,0,0,1,0,0,0
facebook,1,2,1,0,0,1,0,0,0
instagram,1,1,1,0,0,1,0,0,0
pinterest,1,1,1,0,0,1,0,0,0
twitter,1,1,1,0,0,1,0,0,0
youtube,2,1,1,0,0,1,0,0,0
subscribe,2,2,1,0,0,1,0,0,0
search icon,0,2,2,0,0,2,0,0,0
homepage link https //wwwyummytummyaarthicom/wp,1,0,4,0,0,4,0,0,0
content/uploads/2021/10/logo mobilepng,2,1,2,1,6,2,0,0,0
search,2,2,1,0,0,1,0,0,0
home,1,2,1,0,0,1,0,0,0
recipe index,1,1,2,0,0,2,0,0,0
about me,1,1,2,0,0,0,0,0,0
masterchef journey,1,1,2,0,0,2,0,0,0
travel,1,1,1,0,0,1,0,0,0
media,1,1,1,0,0,1,0,0,0
advertisers,2,1,1,0,0,1,0,0,0
facebook,1,2,1,0,0,1,0,0,0
instagram,1,1,1,0,0,1,0,0,0
pinterest,1,1,1,0,0,1,0,0,0
twitter,1,1,1,0,0,1,0,0,0
youtube,2,1,1,0,0,1,0,0,0
home,2,2,1,0,0,1,0,0,0
paneer manchurian recipe,2,2,3,0,0,3,0,0,0
january 13 2022 by aarthi 9 comments,2,2,7,1,7,1,1,0,0
twitterfacebook73pinteresttelegramwhatsappyummly,2,2,1,1,2,0,0,0,0
73,2,2,1,1,2,0,0,0,0
shares,2,2,1,0,0,1,0,0,0
jump to recipe print recipe,2,2,5,0,0,3,1,0,0
delicious paneer manchurian which taste so delicious with fried rice or,1,2,11,0,0,4,0,0,0
noodles,0,1,1,0,0,1,0,0,0
https //i0wpcom/wwwyummytummyaarthicom/wp,1,0,2,1,1,2,0,0,0
content/uploads/2015/05/1 30jpg resize 720 2c480 ssl 1 pin,2,1,8,1,17,4,0,0,0
table of contents,2,2,3,0,0,2,0,0,0
1 what is a manchurian,2,2,5,1,1,0,1,0,0
2 paneer manchurian paneer manchurian recipe recipe for paneer manchurian,2,2,10,1,1,6,0,0,0
3 paneer manchurian gravy step by step,2,2,7,1,1,3,0,0,0
4 healthy paneer manchurian dry,2,2,5,1,1,2,0,0,0
paneer manchurian,2,2,2,0,0,2,0,0,0
paneer manchurian my favourite i love it to the core it goes well with,1,2,14,0,0,2,2,0,0
pretty much anything fried rice noodles naan chapati or even pulao,2,1,11,0,0,4,2,0,0
what is a manchurian,2,2,4,0,0,0,1,0,0
manchurian is an indo chinese cuisine produced by cutting and deep frying,1,2,12,0,0,3,3,0,0
ingredients including chicken cauliflower prawns fish mutton and paneer,1,1,9,0,0,6,1,0,0
and then sauteing them in a soy sauce flavored sauce the modification of,1,1,13,0,0,3,2,0,0
chinese cooking and seasoning techniques to suit indian tastes resulted in,1,1,11,0,0,3,3,0,0
manchurian it has,1,1,3,0,0,1,1,0,0
become a popular dish in indian chinese cooking paneer manchurian is a fried,1,1,13,0,0,3,3,0,0
paneer and manchurian sauce indo chinese appetiser,2,1,7,0,0,4,0,0,0
similar recipes,1,2,2,0,0,1,0,0,0
chilli paneer,1,1,2,0,0,2,0,0,0
chukka paneer,1,1,2,0,0,2,0,0,0
gobi cashew masala,1,1,3,0,0,3,0,0,0
mushroom manchurian,1,1,2,0,0,2,0,0,0
chilli gobi,1,1,2,0,0,2,0,0,0
gobi manchurian gravy,0,1,3,0,0,2,0,0,0
https //i0wpcom/wwwyummytummyaarthicom/wp,1,0,2,1,1,2,0,0,0
content/uploads/2015/05/2 21png resize 720 2c1082 ssl 1 pin,2,1,8,1,18,4,0,0,0
ingredients for paneer manchurian,2,2,4,0,0,3,0,0,0
soy sauce sweet savoury spicy sour and umami flavours and tastes are all,1,2,13,0,0,7,1,0,0
present in the sauce,2,1,4,0,0,2,0,0,0
ginger garlic paste these two fresh spices can be a subtle flavour,1,2,12,0,0,4,1,0,0
combination that elevates other ingredients or they can be the dominant,1,1,11,0,0,2,2,0,0
elements that give the dish its spicy but earthy flavour,2,1,10,0,0,4,1,0,0
spring onion spring onions taste milder they rarely taste extremely pungent,1,2,11,0,0,5,2,0,0
and can be eaten raw because of their sweet taste and tender texture,2,1,13,0,0,3,2,0,0
green chillies green chilies are used in this recipe to give it a fiery,1,2,14,0,0,4,3,0,0
kick the seeds and inner membranes of the pod could be removed to diminish,1,1,14,0,0,3,4,0,0
the blazing hot flavour as well as the heat of the pod,2,1,12,0,0,4,0,0,0
paneer manchurian dry preparation,2,2,4,0,0,2,0,0,0
heat oil for deep frying,1,2,5,0,0,3,0,0,0
mix all the ingredients for batter to a little thick paste the batter shouldn t be too thick or too thin dip paneer in batter and fry till golden drain and set aside,1,1,33,0,0,13,2,0,0
now lets make the sauce heat oil in a pan add in onion celery capsicum tomato along with some salt and sugar keep cooking till it gets golden brown,1,1,29,0,0,14,4,0,0
add in the ginger garlic paste and cook for 2 mins or so,1,1,13,1,1,5,0,0,0
chilli powder and mix well,1,1,5,0,0,3,0,0,0
add in water and bring it to a boil,1,1,9,0,0,2,2,0,0
add in ketchup soy sauce vinegar and mix well,1,1,9,0,0,5,0,0,0
now add in little of the leftover batter or cornflour which is mixed with water and mix well so the sauce gets thick,1,1,23,0,0,6,3,0,0
once it is thickened add the fried paneer and mix well,1,1,11,0,0,2,2,0,0
add in spring onion and mix well,1,1,7,0,0,4,0,0,0
serve,2,1,1,0,0,1,0,0,0
hope you will give this a try a let me know how it turns out for you,0,2,17,0,0,2,4,0,0
https //i0wpcom/wwwyummytummyaarthicom/wp,1,0,2,1,1,2,0,0,0
content/uploads/2015/05/3 16png resize 720 2c1081 ssl 1 pin,2,1,8,1,18,4,0,0,0
if you have any questions not covered in this post and if you need help,1,2,15,0,0,2,4,0,0
leave me a comment or mail me email protected and i ll help as soon as i,1,1,17,0,0,4,3,0,0
can,2,1,1,0,0,0,0,0,0
follow me oninstagram facebook pinterest youtube and twitter for more yummy,1,2,11,0,0,5,1,0,0
tummy inspiration,2,1,2,0,0,1,0,0,0
if you make this recipe or anything from yummy tummy make sure to post,1,2,14,0,0,3,3,0,0
it and tag me so i can see all of your creations,0,1,12,0,0,1,2,0,0
yummytummyaarthi and,1,0,2,0,0,1,0,0,0
yummytummyaarthi on instagram,0,1,3,0,0,2,0,0,0
https //i0wpcom/wwwyummytummyaarthicom/wp,1,0,2,1,1,2,0,0,0
content/uploads/2015/05/1 30 1jpg fit 250 2c167 ssl 1 pin,2,1,9,1,18,3,0,0,0
paneer manchurian paneer manchurian recipe recipe for paneer manchurian,2,2,9,0,0,6,0,0,0
delicious paneer manchurian which taste so delicious with fried rice or,1,2,11,0,0,4,0,0,0
noodles,2,1,1,0,0,1,0,0,0
no ratings yet,2,2,3,0,0,1,0,0,0
print recipe pin recipe,2,2,4,0,0,4,0,0,0
prep time 15 mins,2,2,4,1,2,2,0,0,0
cook time 20 mins,2,2,4,1,2,3,0,0,0
total time 35 mins,2,2,4,1,2,2,0,0,0
course main course,2,2,3,0,0,2,0,0,0
cuisine indo chinese,2,2,3,0,0,2,0,0,0
servings 4 servings,2,2,3,1,1,2,0,0,0
ingredients,2,2,1,0,0,1,0,0,0
1x2x3x,2,2,1,1,3,0,0,0,0
paneer 200 grams cubed,2,2,4,1,3,2,1,1,1
for batter,2,2,2,0,0,1,0,0,0
all purpose flour / maida cup,1,2,6,0,0,2,1,1,1
cornflour / cornstarch cup,1,1,4,0,0,4,0,1,1
salt to taste,1,1,3,0,0,1,1,0,1
red chilli powder 1 tsp,1,1,5,1,1,3,0,1,1
soy sauce 1 tsp,1,1,4,1,1,2,1,1,1
ginger garlic paste 1 tsp,1,1,5,1,1,3,0,1,1
water cup or as needed,1,1,5,0,0,2,1,1,1
oil 5 to 8 tblspn,2,1,5,1,2,2,0,1,1
for sauce,2,2,2,0,0,1,0,0,0
onion 1 medium size chopped,1,2,5,1,1,3,1,1,1
celery 1 chopped finely,1,1,4,1,1,1,1,0,1
capsicum chopped,1,1,2,0,0,1,1,0,1
tomato 1 chopped,1,1,3,1,1,1,1,0,1
ginger garlic paste 1 tblspn,1,1,5,1,1,3,0,1,1
green chillies 2 chopped,1,1,4,1,1,1,1,0,1
salt to taste,1,1,3,0,0,1,1,0,1
sugar 1 tsp,1,1,3,1,1,2,0,1,1
chilli powder 2 tsp,1,1,4,1,1,3,0,1,1
tomato ketchup 3 to 4 tblspn,1,1,6,1,2,2,1,1,1
soy sauce 2 tsp,1,1,4,1,1,2,1,1,1
vinegar 1 tsp or to taste,1,1,6,1,1,2,1,1,1
water as needed,1,1,3,0,0,1,1,0,1
cornflour / cornstarch 2 tsp mixed with some water,1,1,9,1,1,5,1,1,1
spring onion a handful finely chopped,2,1,6,0,0,3,1,0,1
instructions,4,2,1,0,0,1,0,0,0
heat oil for deep frying,2,4,5,0,0,3,0,0,0
mix all the ingredients for batter to a little thick paste the batter,1,2,13,0,0,5,0,0,0
shouldn t be too thick or too thin dip paneer in batter and fry till golden,1,1,16,0,0,7,1,0,0
drain and set aside,2,1,4,0,0,1,1,0,0
now lets make the sauce heat oil in a pan add in onion celery capsicum,1,2,15,0,0,8,2,0,0
tomato along with some salt and sugar keep cooking till it gets golden brown,2,1,14,0,0,6,2,0,0
add in the ginger garlic paste and cook for 2 mins or so,2,2,13,1,1,5,0,0,0
add in chilli powder and mix well,2,2,7,0,0,3,0,0,0
add in water and bring it to a boil,2,2,9,0,0,2,2,0,0
add in ketchup soy sauce vinegar and mix well,2,2,9,0,0,5,0,0,0
now add in little of the leftover batter or cornflour which is mixed with,1,2,14,0,0,3,2,0,0
water and mix well so the sauce gets thick,2,1,9,0,0,3,1,0,0
once it is thickened add the fried paneer and mix well,2,2,11,0,0,2,2,0,0
add in spring onion and mix well,2,2,7,0,0,4,0,0,0
serve,2,2,1,0,0,1,0,0,0
tried this recipe mention yummytummyaarthi or tag yummytummyaarthi,0,2,8,0,0,4,1,0,0
cook modeprevent your screen from going dark,2,0,7,0,0,3,2,0,0
paneer manchurian gravy step by step,0,2,6,0,0,3,0,0,0
https //i0wpcom/wwwyummytummyaarthicom/wp,1,0,2,1,1,2,0,0,0
content/uploads/2015/05/img 5472jpg resize 720 2c479 ssl 1 pin,1,1,8,1,18,4,0,0,0
now take your other ingredients for batter,0,1,7,0,0,2,1,0,0
https //i0wpcom/wwwyummytummyaarthicom/wp,1,0,2,1,1,2,0,0,0
content/uploads/2015/05/img 5473jpg resize 720 2c479 ssl 1 pin,1,1,8,1,18,4,0,0,0
take all purpose flour / maida in a bowl,0,1,9,0,0,3,2,0,0
https //i0wpcom/wwwyummytummyaarthicom/wp,1,0,2,1,1,2,0,0,0
content/uploads/2015/05/img 5474jpg resize 720 2c480 ssl 1 pin,1,1,8,1,18,4,0,0,0
add in cornflour,0,1,3,0,0,2,0,0,0
https //i0wpcom/wwwyummytummyaarthicom/wp,1,0,2,1,1,2,0,0,0
content/uploads/2015/05/img 5475jpg resize 720 2c479 ssl 1 pin,1,1,8,1,18,4,0,0,0
add in some salt,0,1,4,0,0,2,0,0,0
https //i0wpcom/wwwyummytummyaarthicom/wp,1,0,2,1,1,2,0,0,0
content/uploads/2015/05/img 5476jpg resize 720 2c479 ssl 1 pin,1,1,8,1,18,4,0,0,0
and some ginger garlic paste,0,1,5,0,0,2,0,0,0
https //i0wpcom/wwwyummytummyaarthicom/wp,1,0,2,1,1,2,0,0,0
content/uploads/2015/05/img 5477jpg resize 720 2c479 ssl 1 pin,1,1,8,1,18,4,0,0,0
add in some chilli powder,0,1,5,0,0,3,0,0,0
https //i0wpcom/wwwyummytummyaarthicom/wp,1,0,2,1,1,2,0,0,0
content/uploads/2015/05/img 5478jpg resize 720 2c479 ssl 1 pin,1,1,8,1,18,4,0,0,0
and some soy sauce,0,1,4,0,0,2,0,0,0
https //i0wpcom/wwwyummytummyaarthicom/wp,1,0,2,1,1,2,0,0,0
content/uploads/2015/05/img 5479jpg resize 720 2c480 ssl 1 pin,1,1,8,1,18,4,0,0,0
pour enough water to make a smooth paste,0,1,8,0,0,3,1,0,0
https //i0wpcom/wwwyummytummyaarthicom/wp,1,0,2,1,1,2,0,0,0
content/uploads/2015/05/img 5480jpg resize 720 2c479 ssl 1 pin,1,1,8,1,18,4,0,0,0
like this,0,1,2,0,0,0,0,0,0
https //i0wpcom/wwwyummytummyaarthicom/wp,1,0,2,1,1,2,0,0,0
