Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
home,1,0,1,0,0,1,0,0,0
breakfast,1,1,1,0,0,1,0,0,0
dosa,1,1,1,0,0,1,0,0,0
idli,1,1,1,0,0,1,0,0,0
chutney,1,1,1,0,0,1,0,0,0
sandwich,1,1,1,0,0,1,0,0,0
rice,1,1,1,0,0,1,0,0,0
biryani,1,1,1,0,0,1,0,0,0
pulao,1,1,1,0,0,1,0,0,0
paneer,1,1,1,0,0,1,0,0,0
snacks,1,1,1,0,0,1,0,0,0
starters,1,1,1,0,0,1,0,0,0
appetizer,1,1,1,0,0,1,0,0,0
side dish,1,1,2,0,0,2,0,0,0
street food,1,1,2,0,0,2,0,0,0
chaat,1,1,1,0,0,1,0,0,0
sabzi,1,1,1,0,0,1,0,0,0
dal,1,1,1,0,0,1,0,0,0
rasam,1,1,1,0,0,1,0,0,0
sambar,1,1,1,0,0,1,0,0,0
sauce dips,1,1,2,0,0,2,0,0,0
sweets,1,1,1,0,0,1,0,0,0
cakes,1,1,1,0,0,1,0,0,0
dessert,1,1,1,0,0,1,0,0,0
lunch,1,1,1,0,0,1,0,0,0
roti,1,1,1,0,0,1,0,0,0
paratha,1,1,1,0,0,1,0,0,0
soup,1,1,1,0,0,1,0,0,0
salad,1,1,1,0,0,1,0,0,0
raita,1,1,1,0,0,1,0,0,0
tambli,1,1,1,0,0,1,0,0,0
rasam,1,1,1,0,0,1,0,0,0
sambar,1,1,1,0,0,1,0,0,0
pickle,2,1,1,0,0,1,0,0,0
search,2,2,1,0,0,1,0,0,0
hebbars kitchen,2,2,2,0,0,1,1,0,0
hebbars kitchen,2,2,2,0,0,1,1,0,0
hebbars kitchen,2,2,2,0,0,1,1,0,0
home,2,2,1,0,0,1,0,0,0
breakfast,2,2,1,0,0,1,0,0,0
dosa,2,2,1,0,0,1,0,0,0
idli,2,2,1,0,0,1,0,0,0
chutney,2,2,1,0,0,1,0,0,0
sandwich,2,2,1,0,0,1,0,0,0
rice,2,2,1,0,0,1,0,0,0
biryani,2,2,1,0,0,1,0,0,0
pulao,2,2,1,0,0,1,0,0,0
