Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
advertisement,0,0,1,0,0,1,0,0,0
close menu https //devdeliciousmagazinecouk/wp,1,0,4,0,0,2,0,0,0
content/themes/delicious/assets/icons/close whitesvg,2,1,2,0,0,2,0,0,0
subscribe to magazine,2,2,3,0,0,2,0,0,0
delicious delicious,2,2,2,0,0,0,0,0,0
log in,1,2,2,0,0,1,0,0,0
register,0,1,1,0,0,1,0,0,0
close menu https //wwwdeliciousmagazinecouk/wp,1,0,4,0,0,2,0,0,0
content/themes/delicious/assets/icons/close iconsvg,2,1,2,0,0,2,0,0,0
log in register,2,2,3,0,0,2,0,0,0
recipes,0,2,1,0,0,1,0,0,0
close menu https //wwwdeliciousmagazinecouk/wp content/themes/delicious/assets/icons/close iconsvg,1,0,6,0,0,4,0,0,0
recipes,1,1,1,0,0,1,0,0,0
main ingredients,0,1,2,0,0,1,0,0,0
close menu https //wwwdeliciousmagazinecouk/wp content/themes/delicious/assets/icons/close iconsvg,1,0,6,0,0,4,0,0,0
main ingredients,1,1,2,0,0,1,0,0,0
beef recipes,1,1,2,0,0,2,0,0,0
cheese recipes,1,1,2,0,0,1,0,0,0
chicken recipes,1,1,2,0,0,2,0,0,0
chocolate recipes,1,1,2,0,0,2,0,0,0
egg recipes,1,1,2,0,0,2,0,0,0
fish recipes,1,1,2,0,0,1,0,0,0
fruit recipes,1,1,2,0,0,2,0,0,0
lamb recipes,1,1,2,0,0,2,0,0,0
mushroom recipes,1,1,2,0,0,2,0,0,0
pasta recipes,1,1,2,0,0,2,0,0,0
pork recipes,1,1,2,0,0,2,0,0,0
salmon recipes,1,1,2,0,0,2,0,0,0
sausage recipes,1,1,2,0,0,2,0,0,0
seafood recipes,1,1,2,0,0,2,0,0,0
vegetable recipes,1,1,2,0,0,1,0,0,0
drinks recipes,0,1,2,0,0,2,0,0,0
close menu https //wwwdeliciousmagazinecouk/wp content/themes/delicious/assets/icons/close iconsvg,1,0,6,0,0,4,0,0,0
champagne cocktails,1,1,2,0,0,2,0,0,0
cocktail recipes,1,1,2,0,0,2,0,0,0
gin cocktail recipes,1,1,3,0,0,3,0,0,0
summer cocktail recipes,1,1,3,0,0,3,0,0,0
winter cocktail recipes,1,1,3,0,0,3,0,0,0
cuisine,0,1,1,0,0,1,0,0,0
close menu https //wwwdeliciousmagazinecouk/wp content/themes/delicious/assets/icons/close iconsvg,1,0,6,0,0,4,0,0,0
cuisine,1,1,1,0,0,1,0,0,0
american recipes,1,1,2,0,0,1,0,0,0
british recipes,1,1,2,0,0,1,0,0,0
chinese recipes,1,1,2,0,0,1,0,0,0
french recipes,1,1,2,0,0,1,0,0,0
german recipes,1,1,2,0,0,1,0,0,0
greek recipes,1,1,2,0,0,1,0,0,0
indian recipes,1,1,2,0,0,1,0,0,0
