Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
skip to primary navigation,1,0,4,0,0,2,0,0,0
skip to main content,1,1,4,0,0,2,0,0,0
skip to primary sidebar,1,1,4,0,0,2,0,0,0
skip to footer,0,1,3,0,0,1,1,0,0
baked,1,0,1,0,0,0,1,0,0
logo data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20400 20140 3e 3c/svg 3e,0,1,16,1,27,3,2,0,0
baked,1,0,1,0,0,0,1,0,0
logo https //wwwbaked theblogcom/wp content/uploads/2021/02/baked,1,1,5,1,6,3,2,0,0
headerpng,2,1,1,0,0,1,0,0,0
recipe index,1,2,2,0,0,2,0,0,0
about us,1,1,2,0,0,0,0,0,0
work with us,1,1,3,0,0,1,0,0,0
nav social menu,2,1,3,0,0,1,0,0,0
email,1,2,1,0,0,1,0,0,0
facebook,1,1,1,0,0,1,0,0,0
instagram,1,1,1,0,0,1,0,0,0
pinterest,2,1,1,0,0,1,0,0,0
search,2,2,1,0,0,1,0,0,0
menu icon,0,2,2,0,0,2,0,0,0
go to,1,0,2,0,0,0,1,0,0
homepage data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 2070 3e 3c/svg 3e,0,1,16,1,26,3,2,0,0
go,1,0,1,0,0,0,1,0,0
to homepage https //wwwbaked theblogcom/wp content/uploads/2021/02/baked,1,1,6,1,6,2,3,0,0
header 200x70 1png,2,1,3,1,6,1,0,0,0
search icon,0,2,2,0,0,2,0,0,0
homepage,1,0,1,0,0,1,0,0,0
link data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 2070 3e 3c/svg 3e,0,1,16,1,26,3,2,0,0
homepage,1,0,1,0,0,1,0,0,0
link https //wwwbaked theblogcom/wp content/uploads/2021/02/baked,1,1,5,1,6,3,2,0,0
header 200x70 1png,2,1,3,1,6,1,0,0,0
search,2,2,1,0,0,1,0,0,0
recipe index,1,2,2,0,0,2,0,0,0
about us,1,1,2,0,0,0,0,0,0
work with us,2,1,3,0,0,1,0,0,0
home cakes and cupcakes,2,2,4,0,0,3,0,1,0
death by chocolate cake,2,2,4,0,0,3,0,0,0
published oct 16 2020 modified oct 16 2020 by baked 4 comments,2,2,12,1,13,1,2,0,0
jump to recipe,2,2,3,0,0,1,1,0,0
this rich and decadent death by chocolate cake makes for a dramatic show,1,2,13,0,0,3,1,0,0
stopping dessert with chocolate cream cheese icing and ganache sandwiched,1,1,10,0,0,6,2,0,0
between layers of dark chocolate cake it s a chocolate lovers dream,0,1,12,0,0,5,2,0,0
a large chocolate layer cake with white chocolate,1,0,8,0,0,3,1,0,0
spiderwebs https //wwwbaked theblogcom/wp content/uploads/2020/10/death,1,1,5,1,6,3,1,0,0
by chocolate cake 5jpg,2,1,4,1,1,1,0,0,0
with halloween around the corner we styled this cake with some easy abstract,1,2,13,0,0,3,1,0,0
white chocolate spiderwebs but it s a great cake to make year round think,1,1,14,0,0,5,3,0,0
red hearts at valentines fresh berries in summer a chocolate sail for a,1,1,13,0,0,6,0,0,0
birthday cake whatever you like,2,1,5,0,0,0,1,0,0
if you love chocolate can t live without chocolate you dream of chocolate,1,2,13,0,0,3,3,0,0
this death by chocolate cake is for you with four layers of dark chocolate,1,1,14,0,0,5,1,0,0
cake iced with chocolate cream cheese frosting and ganache icing it s very,1,1,13,0,0,6,2,0,0
rich and decadent,2,1,3,0,0,1,0,0,0
since it s such a large cake and you only need a small slice this can serve,1,2,17,0,0,2,3,1,0
at least ten people no problem that being said in the times we re in right,1,1,16,0,0,4,3,0,0
now it also keeps really well for a few days,0,1,10,0,0,1,1,0,0
jump to,2,0,2,0,0,1,0,0,0
ingredients,1,2,1,0,0,1,0,0,0
method,1,1,1,0,0,1,0,0,0
tips and notes,1,1,3,0,0,2,0,0,0
substitutions,1,1,1,0,0,1,0,0,0
recipe,0,1,1,0,0,1,0,0,0
a slice of chocolate layer cake standing on a,1,0,9,0,0,3,2,1,0
plate data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201797 3e 3c/svg 3e,0,1,16,1,29,3,2,0,0
a,1,0,1,0,0,0,0,0,0
slice of chocolate layer cake standing on a plate https //wwwbaked,1,1,11,0,0,5,3,1,0
theblogcom/wp content/uploads/2020/10/death by chocolate cakejpg,2,1,5,1,6,4,0,0,0
ingredients,2,2,1,0,0,1,0,0,0
all purpose white flour,1,2,4,0,0,1,0,0,0
sugar,1,1,1,0,0,1,0,0,0
cocoa powder,1,1,2,0,0,2,0,0,0
baking powder,1,1,2,0,0,1,1,0,0
baking soda,1,1,2,0,0,1,1,0,0
sea salt,1,1,2,0,0,2,0,0,0
eggs,1,1,1,0,0,1,0,0,0
milk,1,1,1,0,0,1,0,0,0
olive oil see substitutions,1,1,4,0,0,2,1,0,0
vanilla,1,1,1,0,0,1,0,0,0
a batch of cream cheese frosting,1,1,6,0,0,3,1,0,0
a batch of chocolate ganache see substitutions,0,1,7,0,0,4,1,0,0
death by chocolate cake,1,0,4,0,0,3,0,0,0
ingredients data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201797 3e 3c/svg 3e,0,1,16,1,29,4,2,0,0
death,1,0,1,0,0,1,0,0,0
by chocolate cake ingredients https //wwwbaked theblogcom/wp,1,1,7,0,0,3,2,0,0
content/uploads/2020/10/death by chocolate cake ingredientsjpg,2,1,5,1,6,4,0,0,0
method,2,2,1,0,0,1,0,0,0
start by making the ganache it needs at least four hours to chill fully,1,2,14,0,0,3,3,0,0
preferably overnight so it should be done ahead of time,2,1,10,0,0,1,3,0,0
preheat the oven and grease two 8 inch 20 cm baking tins with butter or,1,2,15,1,3,8,0,1,0
coconut oil set aside,2,1,4,0,0,1,1,0,0
add the eggs to a large mixing bowl and whisk until combined then add the,1,2,15,0,0,4,3,0,0
milk and olive and whisk again gently whisk the dry ingredients into the,1,1,13,0,0,3,1,0,0
cake mixing until no streaks of flour remain but be careful not to over mix,0,1,15,0,0,5,2,0,0
wet ingredients being mixed in a bowl data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201797 3e 3c/svg 3e,0,0,22,1,29,5,3,0,0
wet ingredients being mixed in a bowl https //wwwbaked theblogcom/wp content/uploads/2020/10/death by chocolate cake 13jpg,0,0,15,1,8,7,2,0,0
wet and dry ingredients being mixed together data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201797 3e 3c/svg 3e,0,0,22,1,29,4,3,0,0
wet and dry ingredients being mixed together https //wwwbaked theblogcom/wp content/uploads/2020/10/death by chocolate cake 14jpg,2,0,15,1,8,6,2,0,0
pour the batter into the prepared baking tins and bake for 40 45 minutes or,1,2,15,1,4,4,1,0,0
until they pass the toothpick test cool the cakes fully before slicing and,1,1,13,0,0,4,1,0,0
frosting,0,1,1,0,0,0,1,0,0
unbaked cake batter in the tin data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201797 3e 3c/svg 3e,0,0,21,1,29,5,2,0,0
unbaked cake batter in the tin https //wwwbaked theblogcom/wp content/uploads/2020/10/death by chocolate cake 15jpg,0,0,14,1,8,7,1,0,0
two baked chocolate cakes data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201797 3e 3c/svg 3e,0,0,19,1,29,5,2,0,0
two baked chocolate cakes https //wwwbaked theblogcom/wp content/uploads/2020/10/death by chocolate cake 12jpg,2,0,12,1,8,5,2,0,0
make the cream cheese frosting and place it in the refrigerator until you re,1,2,14,0,0,5,2,0,0
ready to use it,2,1,4,0,0,0,1,0,0
once the cakes are fully cooled cut the domed tops off to make them about,1,2,15,0,0,2,5,0,0
straight don t worry if the edges are sloping in slightly cut each cake in,1,1,15,0,0,4,4,0,0
half lengthwise to get two layers from each cake,2,1,9,0,0,4,1,0,0
ice the cake in alternating layers starting with the cream cheese frosting in,1,2,13,0,0,6,2,0,0
the first layer then a layer of ganache followed by a third of cream cheese,1,1,15,0,0,5,1,0,0
then topped with ganache place the cakes with the domes cut off cut side down,1,1,15,0,0,5,2,0,0
onto the frosting,0,1,3,0,0,1,0,0,0
two cakes with the tops trimmed off data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201797 3e 3c/svg 3e,0,0,22,1,29,5,3,0,0
two cakes with the tops trimmed off https //wwwbaked theblogcom/wp content/uploads/2020/10/death by chocolate cake 11jpg,0,0,15,1,8,6,2,0,0
first cake layer with icing data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201797 3e 3c/svg 3e,0,0,20,1,29,4,4,0,0
first cake layer with icing https //wwwbaked theblogcom/wp content/uploads/2020/10/death by chocolate cake 10jpg,0,0,13,1,8,5,3,0,0
second cake layer with ganache data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201797 3e 3c/svg 3e,0,0,20,1,29,5,2,0,0
second cake layer with ganache https //wwwbaked theblogcom/wp content/uploads/2020/10/death by chocolate cake 9jpg,0,0,13,1,7,7,1,0,0
frosting dolloped onto the third cake layer data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201797 3e 3c/svg 3e,0,0,22,1,29,4,4,0,0
frosting dolloped onto the third cake layer https //wwwbaked theblogcom/wp content/uploads/2020/10/death by chocolate cake 8jpg,2,0,15,1,7,6,3,0,0
ice the sides with the remaining chocolate ganache using an offset spatula to,1,2,13,0,0,6,2,0,0
get the semi naked cake effect we ve done here or using the back of a spoon,1,1,17,0,0,5,4,0,0
to make swoops if you prefer chill the cake and drizzle the sides with melted,1,1,15,0,0,3,4,0,0
chocolate if desired keep it refrigerated or in a cool place until serving,0,1,13,0,0,2,4,0,0
finished chocolate layer cake with chocolate,1,0,6,0,0,4,1,0,0
drip data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201797 3e 3c/svg 3e,0,1,16,1,29,3,2,0,0
finished,1,0,1,0,0,0,1,0,0
chocolate layer cake with chocolate drip https //wwwbaked theblogcom/wp,1,1,9,0,0,6,2,0,0
content/uploads/2020/10/death by chocolate cake 7jpg,2,1,5,1,7,3,0,0,0
tips and notes,2,2,3,0,0,2,0,0,0
this is a large cake but you can cut the recipe in half if you prefer a,1,2,17,0,0,3,3,0,0
smaller version we figured death by chocolate should be a bit over the top,0,1,14,0,0,4,2,1,0
it might seem like a lot but it does keep quite well and can be frozen well,1,0,17,0,0,1,5,0,0
wrapped in an airtight container,2,1,5,0,0,1,1,0,0
make sure the cake layers are completely cooled before starting to ice them,1,2,13,0,0,2,5,0,0
if they re even a little bit warm the frosting layers will melt and the,1,1,15,0,0,3,3,0,0
structure will be comprimised,2,1,4,0,0,1,2,0,0
the cake isn t super light and fluffy because it needs to hold itself up for,1,2,16,0,0,4,2,0,0
four layers it s not dense but it s no angel food cake definitely a dark,1,1,16,0,0,5,2,0,0
chocolate cake,0,1,2,0,0,2,0,0,0
slice cut from cake close,1,0,5,0,0,4,0,1,0
up data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201797 3e 3c/svg 3e,0,1,16,1,29,3,2,0,0
slice,1,0,1,0,0,1,0,1,0
cut from cake close up https //wwwbaked theblogcom/wp,1,1,8,0,0,4,2,0,0
content/uploads/2020/10/death by chocolate cake 3jpg,2,1,5,1,7,3,0,0,0
substitutions,2,2,1,0,0,1,0,0,0
this cake is easy to make dairy free just use non dairy milk vegan cream,1,2,15,0,0,5,2,0,0
cheese and the ganache linked is already made with coconut milk it s adapted,1,1,14,0,0,3,5,0,0
from this chocolate raspberry cake so if you need a version version just use,1,1,14,0,0,5,2,0,0
that minus the raspberries,2,1,4,0,0,1,1,0,0
of course you can use any chocolate frosting or ganache recipe you like the,1,2,14,0,0,4,2,0,0
chocolate cream cheese frosting adds just the right amount of tang to the cake,1,1,14,0,0,6,2,0,0
to cut through the richness and the ganache isn t overly sweet avoid any,1,1,14,0,0,3,3,0,0
ultra sweet buttercream icings or it ll be too much,2,1,10,0,0,2,1,0,0
any light tasting oil can be used in place of olive oil vegetable canola,1,2,14,0,0,4,3,0,0
whatever you have on hand don t use melted coconut oil as it ll make the cake,1,1,17,0,0,6,3,0,0
too dense,0,1,2,0,0,0,0,0,0
chocolate cake with chocolate drip and white chocolate,1,0,8,0,0,5,0,0,0
webs data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201797 3e 3c/svg 3e,0,1,16,1,29,4,2,0,0
chocolate,1,0,1,0,0,1,0,0,0
cake with chocolate drip and white chocolate webs https //wwwbaked,1,1,10,0,0,5,2,0,0
theblogcom/wp content/uploads/2020/10/death by chocolate cake 4jpg,2,1,6,1,7,4,0,0,0
more chocolate recipes,2,2,3,0,0,2,0,0,0
chocolate cinnamon rolls,1,2,3,0,0,3,0,0,0
chocolate shortbread sandwich cookies,1,1,4,0,0,4,0,0,0
pumpkin chocolate marble loaf cake,1,1,5,0,0,2,1,0,0
small batch chocolate chip cookies,1,1,5,0,0,4,0,1,0
double chocolate buckwheat brownies,0,1,4,0,0,3,0,0,0
slices of chocolate layer cake on small,1,0,7,0,0,3,1,1,0
plates data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201797 3e 3c/svg 3e,0,1,16,1,29,4,2,0,0
