Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
about me,1,0,2,0,0,0,0,0,0
contact me,2,1,2,0,0,1,0,0,0
pinterest,1,2,1,0,0,1,0,0,0
facebook,1,1,1,0,0,1,0,0,0
instagram,1,1,1,0,0,1,0,0,0
email,1,1,1,0,0,1,0,0,0
twitter,2,1,1,0,0,1,0,0,0
search for,0,2,2,0,0,1,0,0,0
the big man s world https //thebigmansworldcom/wp,1,0,7,0,0,4,1,0,0
content/uploads/2019/12/site logopng,2,1,2,1,6,2,0,0,0
all recipes,1,2,2,0,0,1,0,0,0
breakfast,1,1,1,0,0,1,0,0,0
snacks,1,1,1,0,0,1,0,0,0
main dishes,1,1,2,0,0,1,0,0,0
desserts,1,1,1,0,0,1,0,0,0
keto recipes,2,1,2,0,0,2,0,0,0
pinterest,1,2,1,0,0,1,0,0,0
facebook,1,1,1,0,0,1,0,0,0
instagram,1,1,1,0,0,1,0,0,0
email,1,1,1,0,0,1,0,0,0
twitter,2,1,1,0,0,1,0,0,0
search for,2,2,2,0,0,1,0,0,0
about me,1,2,2,0,0,0,0,0,0
contact me,1,1,2,0,0,1,0,0,0
all recipes,1,1,2,0,0,1,0,0,0
breakfast,1,1,1,0,0,1,0,0,0
appetizers and sides,1,1,3,0,0,2,0,0,0
drinks and cocktails,1,1,3,0,0,2,0,0,0
main dishes,1,1,2,0,0,1,0,0,0
snacks,1,1,1,0,0,1,0,0,0
desserts,1,1,1,0,0,1,0,0,0
recipe,1,1,1,0,0,1,0,0,0
breakfast,1,1,1,0,0,1,0,0,0
main dishes,1,1,2,0,0,1,0,0,0
snacks,1,1,1,0,0,1,0,0,0
desserts,1,1,1,0,0,1,0,0,0
appetizers and sides,1,1,3,0,0,2,0,0,0
keto recipes,1,1,2,0,0,2,0,0,0
vegan recipes,2,1,2,0,0,1,0,0,0
home desserts muffins and cakes death by chocolate cake,2,2,9,0,0,7,0,0,0
death by chocolate cake,2,2,4,0,0,3,0,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 2054 2054 3e 3c/svg 3e,0,2,15,1,25,3,2,0,0
https //thebigmansworldcom/wp,1,0,2,0,0,2,0,0,0
content/uploads/2019/12/author img 300x264jpg,2,1,3,1,12,1,1,0,0
arman,2,2,1,0,0,1,0,0,0
november 8 2020november 7 2020,2,2,5,1,10,0,0,0,0
8,2,2,1,1,1,0,0,0,0
5 from 197 votes,2,2,4,1,4,1,0,0,0
jump to recipe print recipe,2,2,5,0,0,3,1,0,0
this death by chocolate cake is truly a chocolate lovers dream,0,2,11,0,0,5,2,0,0
made with,1,0,2,0,0,0,1,0,0
two kinds of cocoa powder there is no butter no eggs and no milk needed,0,1,15,0,0,6,2,0,0
