Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
search,1,0,1,0,0,1,0,0,0
recipes,1,1,1,0,0,1,0,0,0
meet me,1,1,2,0,0,0,1,0,0
cookbooks,2,1,1,0,0,1,0,0,0
dessert pie,2,2,2,0,0,2,0,0,0
blueberry puff pastry pies,2,2,4,0,0,4,0,0,0
standardmay 18 2014by julie30 comments,0,2,5,1,8,3,0,0,0
blueberry galettes 9 https //wwwdinnerwithjuliecom/wp,1,0,5,1,1,3,1,0,0
content/uploads/2014/05/blueberry galettes 9jpg,2,1,3,1,7,1,1,0,0
these warm pies cold cream i ate all of them can you blame me,0,2,14,0,0,3,3,0,0
i m writing this from the airplane yes,0,0,8,0,0,3,1,0,0
en route back from miami via,1,0,6,0,0,2,0,0,0
montreal getting there three days ago took three take offs and landings and,1,1,13,0,0,5,2,0,0
about 15 hours due to a troublemaking funnel cloud but it was worth it to,1,1,15,1,2,4,1,0,0
spend the weekend with em spreading the word about our oh so good for you,1,1,15,0,0,3,2,0,0
canadian lentils among those who like to write about food catching up with a,1,1,14,0,0,2,3,0,0
few of my favourite people and checking out the spectacle that is miami beach,1,1,14,0,0,3,2,0,0
i was the pastiest legged one there,2,1,7,0,0,1,2,0,0
em is sitting cautiously in the seat beside me not moving much so as to,1,2,15,0,0,2,3,0,0
minimize contact with her lobster esque canadian skin,0,1,8,0,0,4,1,0,0
blueberry galettes 5 https //wwwdinnerwithjuliecom/wp,1,0,5,1,1,3,1,0,0
content/uploads/2014/05/blueberry galettes 5jpg,2,1,3,1,7,1,1,0,0
but i wanted to share these pies with you i used to think chocolate was my,1,2,16,0,0,3,5,0,0
preferred dessert category and i m still fully in love with a good chocolate,1,1,14,0,0,4,2,0,0
chunk cookie or brownie or squidgy chocolate cake but there really are few,1,1,13,0,0,5,1,0,0
better things in this world than a sweet tart juicy berry pie topped with,1,1,14,0,0,6,1,0,0
thick whipped cream or ice cream,0,1,6,0,0,4,1,0,0
blueberry galettes 6 https //wwwdinnerwithjuliecom/wp,1,0,5,1,1,3,1,0,0
content/uploads/2014/05/blueberry galettes 6jpg,2,1,3,1,7,1,1,0,0
these are what i want danish to be insofar as they re made with frozen puff,1,2,16,0,0,1,6,0,0
pastry but the ratio of fruit to crust is more in keeping with my pastry,1,1,15,0,0,4,3,0,0
ideals than the usual breakfast slab with the dab of rubbery fruit goo in the,1,1,15,0,0,7,0,0,0
middle fold over the sides of the pastry and they ll puff up to enclose the,1,1,16,0,0,3,3,0,0
berries as they pop and release their juices,0,1,8,0,0,2,2,0,0
bluebery galette collage https //wwwdinnerwithjuliecom/wp,1,0,5,0,0,5,0,0,0
content/uploads/2014/05/bluebery galette collagejpg,2,1,3,1,6,3,0,0,0
they re so easy and breezy and summery like all the flimsy dresses on miami,1,2,15,0,0,4,1,0,0
beach they re good for eating in flip flops in case blueberry juices,1,1,13,0,0,6,2,0,0
gravity conspire against you,0,1,4,0,0,2,0,0,0
blueberry galettes 10 https //wwwdinnerwithjuliecom/wp,1,0,5,1,2,3,1,0,0
content/uploads/2014/05/blueberry galettes 10jpg,2,1,3,1,8,1,1,0,0
and when the warm pies come into contact with cold cream,0,2,11,0,0,3,1,0,0
heaven,0,0,1,0,0,1,0,0,0
blueberry galettes 11 https //wwwdinnerwithjuliecom/wp,1,0,5,1,2,3,1,0,0
content/uploads/2014/05/blueberry galettes 11jpg,2,1,3,1,8,1,1,0,0
i m sure this is one of those recipes you can keep forever in your back,1,2,16,0,0,2,3,0,0
pocket to pull out and use with raspberries blackberries or chunks of peach,1,1,13,0,0,5,2,0,0
or whatever inspires you to get into the kitchen and make something delicious,1,1,13,0,0,3,2,0,0
without spending too much time inside,2,1,6,0,0,1,1,0,0
blueberry puff pastry pies,0,2,4,0,0,4,0,0,0
https //securegravatarcom/avatar/35567c2dd9d67e080b67ba48d32eef3a s 96 d mm r g author julie,0,0,10,1,21,8,1,0,0
https //wwwdinnerwithjuliecom/wp content/uploads/2014/05/screen,1,0,3,1,6,3,0,0,0
shot 2019 01 11 at 50640 pmpng,2,1,7,1,13,2,0,0,0
yields 1 servingquarter 025 servings half 05 servings default 1,1,2,10,1,7,5,0,0,0
serving double 2 servings triple 3 servings,2,1,7,1,2,2,1,0,0
1 small container blueberries 1 generous cup,2,2,7,1,2,3,0,1,1
3 tbsp sugar,2,2,3,1,1,2,0,1,1
2 tbsp cornstarch,2,2,3,1,1,2,0,1,1
1 tsp lemon juice,2,2,4,1,1,3,0,1,1
1/4 tsp cinnamon,2,2,3,1,2,2,0,1,1
pinch salt,2,2,2,0,0,2,0,1,1
1/2 pkg frozen puff pastry thawed,2,2,6,1,2,2,1,0,1
1 tsp butter,2,2,3,1,1,2,0,1,1
1 egg lightly beaten,2,2,4,1,1,1,1,0,1
sugar for sprinkling,2,2,3,0,0,1,1,0,1
1,2,2,1,1,1,0,0,0,0
preheat the oven to 425f in a small bowl stir together the blueberries,1,2,13,1,3,5,0,1,0
sugar cornstarch lemon juice cinnamon and a pinch of salt on a lightly,1,1,13,0,0,7,0,1,0
floured surface roll the puff pastry it should still be cold into a 10 inch,1,1,15,1,2,4,3,1,0
square cut into four quarters and place each piece on a parchment lined,1,1,13,0,0,4,2,0,0
sheet,2,1,1,0,0,1,0,0,0
2,2,2,1,1,1,0,0,0,0
divide the blueberry mixture between the pastry dot each with a bit of,1,2,13,0,0,4,1,0,0
butter and fold the edges of the pastry about 1/2 inch over on all sides to,1,1,16,1,2,5,1,1,0
