Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
skip to content,2,0,3,0,0,1,1,0,0
top navigation,2,2,2,0,0,1,0,0,0
explore,2,2,1,0,0,1,0,0,0
martha stewart martha stewart,2,2,4,0,0,2,1,0,0
food,1,2,1,0,0,1,0,0,0
holidays,1,1,1,0,0,1,0,0,0
entertaining,1,1,1,0,0,0,1,0,0
home,1,1,1,0,0,1,0,0,0
gardening,1,1,1,0,0,1,0,0,0
cleaning organizing,1,1,2,0,0,0,2,0,0
weddings,1,1,1,0,0,1,0,0,0
shop,1,1,1,0,0,1,0,0,0
diy,1,1,1,0,0,1,0,0,0
beauty wellness,1,1,2,0,0,2,0,0,0
life,1,1,1,0,0,1,0,0,0
news,1,1,1,0,0,1,0,0,0
martha s blog,1,1,3,0,0,3,0,0,0
about us,2,1,2,0,0,0,0,0,0
search close,2,2,2,0,0,2,0,0,0
profile menu,2,2,2,0,0,2,0,0,0
martha s blog,2,2,3,0,0,3,0,0,0
your account,2,2,2,0,0,1,0,0,0
your account,2,2,2,0,0,1,0,0,0
account,2,2,1,0,0,1,0,0,0
join now,1,2,2,0,0,1,0,0,0
email preferences,1,1,2,0,0,2,0,0,0
newsletter,1,1,1,0,0,1,0,0,0
manage your subscription this link opens in a new tab,1,1,10,0,0,3,2,0,0
manage your subscription this link opens in a new tab,1,1,10,0,0,3,2,0,0
contact us,1,1,2,0,0,1,0,0,0
your content,1,1,2,0,0,1,0,0,0
logout,2,1,1,0,0,1,0,0,0
more,2,2,1,0,0,0,0,0,0
enter to win 10 000 to makeover your home,0,2,9,1,5,2,2,0,0
give a gift subscription,1,0,4,0,0,2,1,0,0
martha s blog,1,1,3,0,0,3,0,0,0
weddings,2,1,1,0,0,1,0,0,0
login,2,2,1,0,0,1,0,0,0
subscribe,2,2,1,0,0,1,0,0,0
pin,2,2,1,0,0,1,0,0,0
close this dialog window,2,2,4,0,0,2,0,0,0
explore martha stewart,2,2,3,0,0,1,1,0,0
martha stewart martha stewart,2,2,4,0,0,2,1,0,0
search,2,2,1,0,0,1,0,0,0
explore,2,2,1,0,0,1,0,0,0
explore,0,2,1,0,0,1,0,0,0
tips on organizing your home https //imagesvcmeredithcorpio/v3/mm/image url https 3a 2f 2fstaticonecmsio 2fwp content 2fuploads 2fsites 2f34 2f2011 2f01 2f18234504 2fkitchen table shelves 0918 26504d56 e1578509167160jpg,2,0,26,1,52,8,2,0,0
tips on organizing your home,0,2,5,0,0,2,1,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20100 20100 3e 3c/svg 3e,2,0,15,1,27,3,2,0,0
tips on organizing your home,2,2,5,0,0,2,1,0,0
from the kitchen and bathroom to the bedroom and laundry room here are 40,1,2,14,1,2,4,1,0,0
ways to simplify streamline and banish clutter throughout the house read,1,1,11,0,0,4,2,0,0
more,0,1,1,0,0,0,0,0,0
these are the paint colors you ll see everywhere in 2022 https //imagesvcmeredithcorpio/v3/mm/image url https 3a 2f 2fstaticonecmsio 2fwp content 2fuploads 2fsites 2f34 2f2021 2f06 2f22 2fkristen blazek home 0621 01 2000jpg,2,0,32,1,36,7,4,0,0
these are the paint colors you ll see everywhere in 2022,0,2,11,1,4,2,3,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20100 20100 3e 3c/svg 3e,2,0,15,1,27,3,2,0,0
these are the paint colors you ll see everywhere in 2022,2,2,11,1,4,2,3,0,0
upgrade your spaces with new and old classics read more,0,2,10,0,0,2,2,0,0
39 make ahead holiday dishes that are perfect for festive family gatherings https //imagesvcmeredithcorpio/v3/mm/image url https 3a 2f 2fstaticonecmsio 2fwp content 2fuploads 2fsites 2f34 2f2013 2f12 2f19044942 2fbeef wellington 0471 d111547 vertjpg,2,0,32,1,40,9,2,0,0
39 make ahead holiday dishes that are perfect for festive family gatherings,0,2,12,1,2,4,1,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20100 20100 3e 3c/svg 3e,2,0,15,1,27,3,2,0,0
39 make ahead holiday dishes that are perfect for festive family,1,2,11,1,2,3,1,0,0
gatherings,2,1,1,0,0,1,0,0,0
these classic recipes will help you get a head start on the festivities read,1,2,14,0,0,3,3,0,0
more,2,1,1,0,0,0,0,0,0
food,2,2,1,0,0,1,0,0,0
food,2,2,1,0,0,1,0,0,0
see all food,2,2,3,0,0,1,1,0,0
breakfast brunch recipes,1,2,3,0,0,3,0,0,0
lunch recipes,1,1,2,0,0,2,0,0,0
dinner recipes,1,1,2,0,0,2,0,0,0
appetizers snacks,1,1,2,0,0,2,0,0,0
dessert recipes,1,1,2,0,0,2,0,0,0
drink recipes,1,1,2,0,0,2,0,0,0
salad recipes,1,1,2,0,0,2,0,0,0
side dishes,1,1,2,0,0,2,0,0,0
soup recipes,1,1,2,0,0,2,0,0,0
healthy recipes,1,1,2,0,0,1,0,0,0
quick easy recipes,1,1,3,0,0,1,0,0,0
vegetarian recipes,1,1,2,0,0,1,0,0,0
cooking how tos,1,1,3,0,0,1,1,0,0
baking,1,1,1,0,0,1,0,0,0
menu planning,1,1,2,0,0,2,0,0,0
food news trends,1,1,3,0,0,3,0,0,0
wine,1,1,1,0,0,1,0,0,0
mastering the holiday meal,1,1,4,0,0,2,1,0,0
what s for dinner,1,1,4,0,0,2,0,0,0
all recipes,2,1,2,0,0,1,0,0,0
holidays,2,2,1,0,0,1,0,0,0
holidays,2,2,1,0,0,1,0,0,0
see all holidays,0,2,3,0,0,1,1,0,0
all of our best valentine s day crafts to make from the,1,0,12,0,0,4,1,0,0
heart https //imagesvcmeredithcorpio/v3/mm/image url https 3a 2f 2fstaticonecmsio 2fwp,1,1,9,1,5,3,1,0,0
content 2fuploads 2fsites 2f34 2f2010 2f11 2f19030209 2fstuffed paper,1,1,9,1,23,2,0,0,0
hearts 8823 e3566c87jpg,2,1,3,1,10,2,0,0,0
all of our best valentine s day crafts to make from the heart,0,2,13,0,0,5,1,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20100 20100 3e 3c/svg 3e,2,0,15,1,27,3,2,0,0
all of our best valentine s day crafts to make from the heart,2,2,13,0,0,5,1,0,0
express your love with handmade valentine s crafts like paper cards gift,1,2,12,0,0,6,1,0,0
ideas and decorations,2,1,3,0,0,2,0,0,0
valentine s day,1,2,3,0,0,2,0,0,0
st patricks day,1,1,3,0,0,2,0,0,0
passover,1,1,1,0,0,1,0,0,0
easter,1,1,1,0,0,1,0,0,0
mother s day,1,1,3,0,0,2,0,0,0
father s day,1,1,3,0,0,3,0,0,0
fourth of july,1,1,3,0,0,1,0,0,0
halloween,1,1,1,0,0,1,0,0,0
thanksgiving,1,1,1,0,0,0,1,0,0
hanukkah,1,1,1,0,0,1,0,0,0
christmas,1,1,1,0,0,1,0,0,0
new year s eve,2,1,4,0,0,2,1,0,0
entertaining,2,2,1,0,0,0,1,0,0
entertaining,2,2,1,0,0,0,1,0,0
see all entertaining,0,2,3,0,0,0,2,0,0
will we entertain differently in 2022,0,0,6,1,4,0,1,0,0
these are the new trends hostesses,1,0,6,0,0,2,1,0,0
should,1,1,1,0,0,0,0,0,0
bookmark https //imagesvcmeredithcorpio/v3/mm/image url https 3a 2f 2fstaticonecmsio 2fwp,1,1,9,1,5,3,1,0,0
content 2fuploads 2fsites 2f34 2f2021 2f11 2f24 2ffriends enjoying party,1,1,10,1,17,2,1,0,0
getty 1121 2000jpg,2,1,3,1,8,0,0,0,0
will we entertain differently in 2022,0,2,6,1,4,0,1,0,0
these are the new trends hostesses,1,0,6,0,0,2,1,0,0
should bookmark,0,1,2,0,0,0,1,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20100 20100 3e 3c/svg 3e,2,0,15,1,27,3,2,0,0
will we entertain differently in 2022,0,2,6,1,4,0,1,0,0
these are the new trends,1,0,5,0,0,1,1,0,0
