Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
loading,2,0,1,0,0,0,1,0,0
skip to main content,2,2,4,0,0,2,0,0,0
search,2,2,1,0,0,1,0,0,0
all recipes,2,2,2,0,0,1,0,0,0
by type,1,2,2,0,0,1,0,0,0
breads,1,1,1,0,0,1,0,0,0
cakes,1,1,1,0,0,1,0,0,0
cookies,1,1,1,0,0,1,0,0,0
drinks,1,1,1,0,0,1,0,0,0
eggless,1,1,1,0,0,1,0,0,0
ice creams,1,1,2,0,0,2,0,0,0
indian mithai,1,1,2,0,0,1,0,0,0
no bake cakes,1,1,3,0,0,2,0,0,0
pudding,1,1,1,0,0,0,1,0,0
sorbet,1,1,1,0,0,1,0,0,0
souffle,1,1,1,0,0,1,0,0,0
sweet snacks,1,1,2,0,0,2,0,0,0
by ingredients,1,1,2,0,0,1,0,0,0
carrot,1,1,1,0,0,1,0,0,0
chocolate,1,1,1,0,0,1,0,0,0
coconut,1,1,1,0,0,1,0,0,0
oats,1,1,1,0,0,1,0,0,0
vanilla,1,1,1,0,0,1,0,0,0
fruits,1,1,1,0,0,1,0,0,0
dry fruits,1,1,2,0,0,1,0,0,0
by season,1,1,2,0,0,1,0,0,0
seasonal fruits,1,1,2,0,0,1,0,0,0
summer special,1,1,2,0,0,2,0,0,0
winter special,2,1,2,0,0,1,0,0,0
recipe genie,1,2,2,0,0,2,0,0,0
blogs,2,1,1,0,0,1,0,0,0
all recipes,2,2,2,0,0,1,0,0,0
by type,1,2,2,0,0,1,0,0,0
breads,1,1,1,0,0,1,0,0,0
cakes,1,1,1,0,0,1,0,0,0
cookies,1,1,1,0,0,1,0,0,0
drinks,1,1,1,0,0,1,0,0,0
eggless,1,1,1,0,0,1,0,0,0
ice creams,1,1,2,0,0,2,0,0,0
indian mithai,1,1,2,0,0,1,0,0,0
no bake cakes,1,1,3,0,0,2,0,0,0
pudding,1,1,1,0,0,0,1,0,0
sorbet,1,1,1,0,0,1,0,0,0
souffle,1,1,1,0,0,1,0,0,0
sweet snacks,1,1,2,0,0,2,0,0,0
by ingredients,1,1,2,0,0,1,0,0,0
carrot,1,1,1,0,0,1,0,0,0
chocolate,1,1,1,0,0,1,0,0,0
coconut,1,1,1,0,0,1,0,0,0
oats,1,1,1,0,0,1,0,0,0
vanilla,1,1,1,0,0,1,0,0,0
fruits,1,1,1,0,0,1,0,0,0
dry fruits,1,1,2,0,0,1,0,0,0
by season,1,1,2,0,0,1,0,0,0
seasonal fruits,1,1,2,0,0,1,0,0,0
summer special,1,1,2,0,0,2,0,0,0
winter special,2,1,2,0,0,1,0,0,0
recipe genie,1,2,2,0,0,2,0,0,0
blogs,2,1,1,0,0,1,0,0,0
search,2,2,1,0,0,1,0,0,0
search,2,2,1,0,0,1,0,0,0
english,2,2,1,0,0,0,0,0,0
login,2,2,1,0,0,1,0,0,0
register,2,2,1,0,0,1,0,0,0
recipes recipe genie,0,2,3,0,0,2,1,0,0
rasmalai /sites/default/files/2022 03/rasmalai 1600x426jpg,2,0,4,1,13,1,1,0,0
rasmalai recipe,2,2,2,0,0,2,0,0,0
rasmalai is a popular and delicious bengali sweet where lip smacking cottage,1,2,12,0,0,6,1,0,0
cheese balls are soaked in lusciously thick sweetened milk there s no better,1,1,13,0,0,2,4,0,0
way to end a lavish meal than to indulge in the richness of this delicious,1,1,15,0,0,3,2,0,0
dessert if you are a fan of this soft and light sweet dish you have reached,1,1,16,0,0,3,3,0,0
the right spot with a good rasmalai recipe you can also make this sweet at,1,1,15,0,0,4,1,0,0
home yes making the rasmalai sweet at home isn t difficult as long as you,1,1,15,0,0,6,1,0,0
have step by step instructions to guide you in its preparation also this,1,1,13,0,0,3,3,0,0
beautiful dessert does not need any accompaniments this rasmalai recipe by,1,1,11,0,0,4,2,0,0
nestl milkmaid is the perfect guide for learning how to make the rasmalai,1,1,13,0,0,4,3,0,0
sweet at home and all you need to make a delicious rasmalai are the right,1,1,15,0,0,4,3,0,0
ingredients this rasmalai recipe calls for nestl milkmaid and nestl a,1,1,11,0,0,5,2,0,0
nourish milk which will help you make your rasmalai soft and creamy,2,1,12,0,0,2,2,0,0
servings 8 10,1,2,3,1,3,1,0,0,0
preparation 5 min,1,1,3,1,1,2,0,0,0
cooking 20 min,2,1,3,1,2,1,1,0,0
ingredients,2,2,1,0,0,1,0,0,0
tin 200 gm nestl milkmaid,2,2,5,1,3,4,0,0,1
4 cups 600 ml nestl a nourish milk,2,2,8,1,4,3,0,1,1
300 gm well mashedpaneer,2,2,4,1,3,1,1,0,1
8 10 strandssaffron,2,2,3,1,3,1,0,0,1
tspcardamom powder,2,2,2,0,0,2,0,1,1
10 12 choppedpistachios,2,2,3,1,4,1,0,0,1
1 literwater,2,2,2,1,1,1,0,0,1
2 cups 300 gm sugar,2,2,5,1,4,3,0,1,1
how to make rasmalai,2,2,4,0,0,1,1,0,0
further mash paneer with hand for at least 6 minutes to make smooth dough,1,2,14,1,1,5,1,0,0
alongside take a pan add sugar and water together and bring to boil to make syrup for cooking rasmalai,1,1,19,0,0,6,5,0,0
make small balls of paneer dough and flatten add into boiling sugar syrup cover and cook for 10 minutes on medium heat remove and keep aside to cool,1,1,28,1,2,12,6,1,0
in another pan pour in the nestl a milk and nestl milkmaid bring to boil and reduce to half turn of the flame add saffron and cardamom powder and mix well allow to cool,1,1,34,0,0,12,5,0,0
take out the rasgullas from sugar syrup squeeze gently to remove the sugar syrup and put them into saffron ras,1,1,20,0,0,8,3,0,0
garnished with chopped pistachio and serve chilled,2,1,7,0,0,2,2,0,0
tags,2,2,1,0,0,1,0,0,0
others,2,2,1,0,0,1,0,0,0
indian mithai,2,2,2,0,0,1,0,0,0
recipe you might like,2,2,4,0,0,1,1,0,0
patishapta,2,2,1,0,0,1,0,0,0
servings 16,1,2,2,1,2,1,0,0,0
preparation 10 min,1,1,3,1,2,2,0,0,0
cooking 20 min,0,1,3,1,2,1,1,0,0
paatishapta https //wwwmilkmaidin/sites/default/files/2020 06/paatishapta 0jpg,2,0,5,1,7,2,1,0,0
palada pradhaman,2,2,2,0,0,2,0,0,0
servings 8,1,2,2,1,1,1,0,0,0
preparation 20 min,1,1,3,1,2,2,0,0,0
cooking 20 min,0,1,3,1,2,1,1,0,0
ada pradhaman,1,0,2,0,0,2,0,0,0
recipe https //wwwmilkmaidin/sites/default/files/2020 06/palada,1,1,4,1,6,2,1,0,0
