Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
skip to content,0,0,3,0,0,1,1,0,0
butter and,1,0,2,0,0,1,0,0,0
bliss data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20300 2075 3e 3c/svg 3e,0,1,16,1,26,3,2,0,0
butter,1,0,1,0,0,1,0,0,0
and bliss https //butterandblissnet/wp content/uploads/2022/03/cropped bb,1,1,6,1,6,2,3,0,0
logo 300x75 1png data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 2050 3e 3c/svg 3e,0,1,18,1,32,4,2,0,0
https //butterandblissnet/wp,1,0,2,0,0,2,0,0,0
content/uploads/2022/03/bb logo,1,1,2,1,6,2,0,0,0
mobile 200x50 1png data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 2050 3e 3c/svg 3e,0,1,18,1,32,3,2,0,0
https //butterandblissnet/wp,1,0,2,0,0,2,0,0,0
content/uploads/2022/03/bb logo mobile 200x50 1png,2,1,5,1,12,2,1,0,0
home,1,2,1,0,0,1,0,0,0
recipes,1,1,1,0,0,1,0,0,0
resources,1,1,1,0,0,1,0,0,0
blog,1,1,1,0,0,1,0,0,0
about,2,1,1,0,0,0,0,0,0
search for,0,2,2,0,0,1,0,0,0
butter and,1,0,2,0,0,1,0,0,0
bliss data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20300 2075 3e 3c/svg 3e,0,1,16,1,26,3,2,0,0
butter,1,0,1,0,0,1,0,0,0
and bliss https //butterandblissnet/wp content/uploads/2022/03/cropped bb,1,1,6,1,6,2,3,0,0
logo 300x75 1png data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 2050 3e 3c/svg 3e,0,1,18,1,32,4,2,0,0
https //butterandblissnet/wp,1,0,2,0,0,2,0,0,0
content/uploads/2022/03/bb logo,1,1,2,1,6,2,0,0,0
mobile 200x50 1png data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 2050 3e 3c/svg 3e,0,1,18,1,32,3,2,0,0
https //butterandblissnet/wp,1,0,2,0,0,2,0,0,0
content/uploads/2022/03/bb logo mobile 200x50 1png,2,1,5,1,12,2,1,0,0
main menu,2,2,2,0,0,1,0,0,0
home by season irish tea cake,2,2,6,0,0,4,0,0,0
irish tea cake,2,2,3,0,0,2,0,0,0
march 5 2021 december 28 2021,2,2,6,1,11,2,0,0,0
this post and recipe may contain affiliate links please see the discolsure,1,2,12,0,0,4,3,0,0
policy for details,2,1,3,0,0,2,0,0,0
jump to recipe,2,2,3,0,0,1,1,0,0
the irish tea cake is a traditional irish dessert perfect with a hot cup,1,2,14,0,0,5,1,1,0
of tea the cake is simple to make and light and tender with the perfect dose,1,1,16,0,0,4,2,0,0
of sweet butter and vanilla flavor top the cake with powdered sugar and,1,1,13,0,0,5,0,0,0
fresh berries for a simple cake to celebrate st patrick s day,0,1,12,0,0,4,1,0,0
top of a sponge cake with shamrock,1,0,7,0,0,4,0,0,0
design data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20900 201200 3e 3c/svg 3e,0,1,16,1,28,4,2,0,0
top,1,0,1,0,0,1,0,0,0
of a sponge cake with shamrock design https //butterandblissnet/wp,1,1,9,0,0,6,0,0,0
content/uploads/2021/03/irish tea cake butterandbliss 3 of 6 900x1200jpg,1,1,8,1,15,2,0,0,0
this recipe,2,1,2,0,0,1,0,0,0
traditional irish dessert,2,2,3,0,0,1,0,0,0
the history of this irish tea cake is a little a little varied if you,1,2,15,0,0,3,1,0,0
look up irish tea cake chances are you will come across recipes similar to,1,1,14,0,0,4,3,0,0
this one as well as recipes for a tea cake called a barmbrack i will,1,1,15,0,0,6,1,0,0
save the history lesson on the barmbrack for another day perhaps when i,1,1,13,0,0,5,1,0,0
actually bake it,0,1,3,0,0,0,1,0,0
this particular tea cake is also referred to as an irish sponge cake and,1,0,14,0,0,4,2,0,0
it is a dessert that may not only be served at tea time given how simple the,1,1,17,0,0,2,4,0,0
cake is to make it makes for an easy birthday cake or holiday dessert,2,1,14,0,0,4,3,0,0
the cake is very light and delicately sweet which is probably why it shows up,1,2,15,0,0,2,3,0,0
at tea time so as not to overpower the enjoyment of a proper irish tea,1,1,15,0,0,3,1,0,0
this also makes the cake a great canvas to sprinkle with powdered sugar or,1,1,14,0,0,3,2,0,0
serve it a bit more fancy as a layer cake with fruit and whipped cream,2,1,15,0,0,4,2,0,0
what is the difference between an irish tea cake and an american cake,0,2,13,0,0,4,1,0,0
my opinion an american sponge cake has more sugar and butter not a bad,1,0,14,0,0,5,1,0,0
thing but there may be times when you just want a simple and lightly,1,1,14,0,0,2,2,0,0
sweetened cake,0,1,2,0,0,1,1,0,0
slice of tea cake on a,1,0,6,0,0,2,0,1,0
plate data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20900 201200 3e 3c/svg 3e,0,1,16,1,28,3,2,0,0
slice,1,0,1,0,0,1,0,1,0
of tea cake on a plate https //butterandblissnet/wp,1,1,8,0,0,4,0,0,0
content/uploads/2021/03/irish tea cake butterandbliss 4 of 6 900x1200jpg,2,1,8,1,15,2,0,0,0
st patrick s day dessert,2,2,5,0,0,2,1,0,0
how about a delicious irish dessert recipe without alcohol,0,2,9,0,0,3,0,0,0
even though,1,0,2,0,0,0,0,0,0
there are some tasty irish beverages that you can sneak into your desserts a,1,1,14,0,0,2,2,0,0
stout cake or bailey s brownies take it from a fellow irish lass not,1,1,14,0,0,5,1,0,0
every st patrick s day dessert needs to have booze,2,1,10,0,0,4,2,0,0
or maybe they do,0,2,4,0,0,0,1,0,0
but for the sake of keeping things tea time proper this recipe for,1,0,13,0,0,5,1,0,0
irish tea cake will have your reaching for a cup of irish breakfast,1,1,13,0,0,4,2,1,0
tea rather than a pint of irish guinness,2,1,8,0,0,3,0,0,0
what makes an irish tea cake so tasty,0,2,8,0,0,2,1,0,0
the cake is easy to make i mean super super easy,1,0,11,0,0,3,2,0,0
not overly sweet this cake has a nice balance of sweetness and vanilla flavor,1,1,14,0,0,5,2,0,0
it is moist we are adding a lot of good fat to this recipe to keep the cake moist and tender like all of my favorite ingredients for cake butter milk and sour cream,1,1,34,0,0,11,4,0,0
versatility the cake is delicious with a simple dusting of powdered sugar or make it a fancy layer cake with whipped cream and berries,2,1,24,0,0,8,2,0,0
did i mention it was easy to make,0,2,8,0,0,1,4,0,0
top of a tea cake dusted with powdered,1,0,8,0,0,2,1,0,0
sugar data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20900 201200 3e 3c/svg 3e,0,1,16,1,28,3,2,0,0
top,1,0,1,0,0,1,0,0,0
of a tea cake dusted with powdered sugar https //butterandblissnet/wp,1,1,10,0,0,4,1,0,0
content/uploads/2021/03/irish tea cake butterandbliss 2 of 6 900x1200jpg,2,1,8,1,15,2,0,0,0
what you need to make irish tea cake,2,2,8,0,0,1,3,0,0
ingredients,2,2,1,0,0,1,0,0,0
unsalted butter,1,2,2,0,0,1,0,0,0
granulated sugar,1,1,2,0,0,1,1,0,0
sour cream keeps the cake moist,1,1,6,0,0,3,1,0,0
whole milk i haven t tried another milk fat but would recommend 2 or whole milk to keep the cake moist and tender,1,1,23,1,1,9,4,0,0
eggs,1,1,1,0,0,1,0,0,0
vanilla extract,1,1,2,0,0,2,0,0,0
all purpose flour,1,1,3,0,0,1,1,0,0
baking powder,1,1,2,0,0,1,1,0,0
salt,2,1,1,0,0,1,0,0,0
baking equipment,2,2,2,0,0,1,1,0,0
stand mixer a hand mixer will work too,1,2,8,0,0,3,2,0,0
9 inch round cake pan,0,1,5,1,1,3,0,1,0
irish sponge cake with cut,1,0,5,0,0,3,0,0,0
slices data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20900 201200 3e 3c/svg 3e,0,1,16,1,28,4,2,1,0
irish,1,0,1,0,0,0,0,0,0
sponge cake with cut slices https //butterandblissnet/wp,1,1,7,0,0,5,1,1,0
content/uploads/2021/03/irish tea cake butterandbliss 6 of 6 900x1200jpg,2,1,8,1,15,2,0,0,0
tips for making an irish tea cake,2,2,7,0,0,3,1,0,0
bring the refrigerated ingredients to room temperature ingredients incorporate and bake better when they are all start at the same temperature,1,2,21,0,0,7,3,0,0
add the eggs one at time this is just good practice to make sure the eggs are fully incorporated,1,1,19,0,0,3,5,0,0
alternate adding flour and milk this allows for proper absorption of the liquid ingredients without causing the batter to separate,1,1,20,0,0,7,4,0,0
don t overmix a general rule of thumb for baking with flour we don t want to overmix the batter and end up with a chewy cake,1,1,27,0,0,8,5,0,0
get creative with toppings the cake is so versatile in flavor and texture it can take on any topping frosting or fruit not to mention it is still delicious without all of that,0,1,33,0,0,6,6,0,0
happy st patrick s day friends,0,0,6,0,0,3,0,0,0
more cake recipes,2,0,3,0,0,1,0,0,0
berry mousse genoise layer cake regular size,1,2,7,0,0,5,1,0,0
irish apple mini cake,1,1,4,0,0,2,1,0,0
classic mini yellow cake neapolitan cake,1,1,6,0,0,3,1,0,0
no bake chocolate mousse cheesecake,1,1,5,0,0,3,1,0,0
snow day cake almond cardamom and coconut,2,1,7,0,0,4,1,0,0
data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20100 2067 3e 3c/svg 3e,0,2,15,1,26,3,2,0,0
https //butterandblissnet/wp,1,0,2,0,0,2,0,0,0
content/uploads/2019/11/bb signaturepng,0,1,2,1,6,2,0,0,0
slice of irish tea cake with,1,0,6,0,0,2,1,1,0
berries data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20900 201200 3e 3c/svg 3e,0,1,16,1,28,4,2,0,0
slice,1,0,1,0,0,1,0,1,0
of irish tea cake with berries https //butterandblissnet/wp,1,1,8,0,0,3,2,0,0
content/uploads/2021/03/irish tea cake butterandbliss 5 of 6 900x1200jpg,0,1,8,1,15,2,0,0,0
top of a tea cake dusted with powdered,1,0,8,0,0,2,1,0,0
sugar data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 20200 20267 3e 3c/svg 3e,0,1,16,1,27,3,2,0,0
top,1,0,1,0,0,1,0,0,0
of a tea cake dusted with powdered sugar https //butterandblissnet/wp,1,1,10,0,0,4,1,0,0
content/uploads/2021/03/irish tea cake butterandbliss 2 of 6 300x400jpg,2,1,8,1,14,2,0,0,0
print recipe pin recipe,2,2,4,0,0,4,0,0,0
irish tea cake,2,2,3,0,0,2,0,0,0
yield 8 servings,2,2,3,1,1,2,0,0,0
the irish tea cake is a traditional irish dessert perfect with a hot cup,1,2,14,0,0,5,1,1,0
of tea the cake is simple to make and light and tender with the perfect dose,1,1,16,0,0,4,2,0,0
of sweet butter and vanilla flavor top the cake with powdered sugar and,1,1,13,0,0,5,0,0,0
fresh berries for a simple cake to celebrate st patrick s day,0,1,12,0,0,4,1,0,0
prep10 mins,2,0,2,1,2,2,0,0,0
cook30 mins,2,2,2,1,2,2,0,0,0
total40 mins,2,2,2,1,2,2,0,0,0
equipment,2,2,1,0,0,1,0,0,0
1 9 inch round cake pan,2,2,6,1,2,4,0,1,0
ingredients,2,2,1,0,0,1,0,0,0
6 tablespoons unsalted butter room temperature,1,2,6,1,1,4,0,1,1
1 cup granulated sugar,1,1,4,1,1,2,1,1,1
2 tablespoons sour cream,1,1,4,1,1,2,0,1,1
1/2 cup whole milk,1,1,4,1,2,1,0,1,1
2 large eggs room temperature,1,1,5,1,1,3,0,0,1
2 teaspoons vanilla extract,1,1,4,1,1,3,0,1,1
1 and 3/4 cup all purpose flour,1,1,7,1,3,2,1,1,1
2 teaspoons baking powder,1,1,4,1,1,2,1,1,1
1/2 teaspoon salt,1,1,3,1,2,2,0,1,1
powdered sugar for dusting,1,1,4,0,0,1,2,0,1
fresh berries for topping optional,2,1,5,0,0,1,1,0,1
instructions,2,2,1,0,0,1,0,0,0
preheat oven to 350f degrees and adjust oven rack to middle position grease and flour a 9 inch cake pan,2,2,20,1,4,8,4,1,0
in a liquid measuring cup add the measured milk and sour cream and whisk until blended,2,2,16,0,0,5,4,1,0
in a medium bowl whisk the flour baking powder and salt until combined,2,2,13,0,0,5,2,1,0
in the bowl of a stand mixer fitted with the paddle attachment on medium speed cream together the butter and sugar until light and fluffy add in the eggs one at a time mixing thoroughly after adding each,2,2,38,0,0,12,3,1,0
on low speed slowly add one third of the flour mixture then half of the milk alternating and ending with the flour mixture do not overmix mix until no flour streaks remain,2,2,32,0,0,8,6,0,0
pour the batter into the prepared cake pan and bake for 30 minutes or until a toothpick inserted in the middle comes out clean cool in the pan for 10 minutes then invert onto a wire rack re invert to right side up and let cool completely on the wire rack,2,2,51,1,4,17,4,0,0
before serving dust with powdered sugar and top with berries the cake can be stored covered at room temperature for about 3 days before it starts to get too dry,2,2,30,1,1,7,6,0,0
course dessert,2,2,2,0,0,2,0,0,0
cuisine irish,2,2,2,0,0,2,0,0,0
author erin cernich,2,2,3,0,0,3,0,0,0
liked the recipe let us know how it was,0,2,9,0,0,1,4,0,0
bookmark the baking resources page for a helpful list of kitchen tools and,1,0,13,0,0,7,0,0,0
ingredients for recipes on the blog,0,1,6,0,0,3,0,0,0
post navigation,2,0,2,0,0,2,0,0,0
previous post,2,2,2,0,0,1,0,0,0
next post,2,2,2,0,0,1,0,0,0
2 thoughts on irish tea cake,2,2,6,1,1,2,1,0,0
1 data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 2050 2050 3e 3c/svg 3e,0,2,16,1,26,3,2,0,0
https //securegravatarcom/avatar/c723f1dba5da275d4781f0c0dcc8cae7 s 50 d mm r g,2,0,8,1,18,6,1,0,0
kimberly,2,2,1,0,0,0,0,0,0
april 18 2021 at 12 54 am,2,2,7,1,10,0,1,0,0
just made this and it was not only simple to make but it really is amazingly,1,2,16,0,0,0,4,0,0
delicious,0,1,1,0,0,0,0,0,0
the kind of cake where you can just grab a slice with your hand and,1,0,15,0,0,4,1,1,0
eat it just like that,0,1,5,0,0,0,1,0,0
the vanilla and butter stand out and its just the right,1,0,11,0,0,3,1,0,0
amount of sweet with some powdered sugar on top thank u for this recipe,0,1,14,0,0,6,0,0,0
its,1,0,1,0,0,0,0,0,0
a great one to have in your pocket,0,1,8,0,0,1,1,0,0
reply,2,0,1,0,0,1,0,0,0
1 data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 2050 2050 3e 3c/svg 3e,0,2,16,1,26,3,2,0,0
https //securegravatarcom/avatar/ef170c96fe5f7f7d439b97574bf11cd2 s 50 d mm r g,2,0,8,1,21,6,1,0,0
erin butter and bliss,2,2,4,0,0,3,0,0,0
april 19 2021 at 9 10 am,2,2,7,1,9,0,1,0,0
