Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
skip to primary navigation,1,0,4,0,0,2,0,0,0
skip to main content,1,1,4,0,0,2,0,0,0
skip to primary sidebar,2,1,4,0,0,2,0,0,0
home,1,2,1,0,0,1,0,0,0
meet lynn,1,1,2,0,0,2,0,0,0
cookbooks,1,1,1,0,0,1,0,0,0
baking courses,1,1,2,0,0,2,0,0,0
contact,1,1,1,0,0,1,0,0,0
baking,1,1,1,0,0,1,0,0,0
cookies,1,1,1,0,0,1,0,0,0
12 days of christmas cookies,1,1,5,1,2,3,0,0,0
oatmeal cookies,1,1,2,0,0,2,0,0,0
biscotti,1,1,1,0,0,1,0,0,0
cakes,1,1,1,0,0,1,0,0,0
layer cakes,1,1,2,0,0,2,0,0,0
bundt cakes,1,1,2,0,0,2,0,0,0
cookie cakes,1,1,2,0,0,2,0,0,0
sheet cakes,1,1,2,0,0,2,0,0,0
cupcakes,1,1,1,0,0,1,0,1,0
brownies bar desserts,1,1,3,0,0,3,0,0,0
brownies,1,1,1,0,0,1,0,0,0
bar desserts,1,1,2,0,0,2,0,0,0
breads muffins,1,1,2,0,0,2,0,0,0
yeast breads,1,1,2,0,0,2,0,0,0
quick breads,1,1,2,0,0,1,0,0,0
muffins,1,1,1,0,0,1,0,0,0
no bake,1,1,2,0,0,1,0,0,0
puppy chow,1,1,2,0,0,1,0,0,0
rice krispies treats,1,1,3,0,0,3,0,0,0
no bake pies,1,1,3,0,0,2,0,0,0
gluten free,1,1,2,0,0,1,0,0,0
funfetti,1,1,1,0,0,1,0,0,0
lemon,1,1,1,0,0,1,0,0,0
ingredients,1,1,1,0,0,1,0,0,0
beef,1,1,1,0,0,1,0,0,0
chicken,1,1,1,0,0,1,0,0,0
pork,1,1,1,0,0,1,0,0,0
vegetarian,1,1,1,0,0,0,0,0,0
meals,1,1,1,0,0,1,0,0,0
appetizer,1,1,1,0,0,1,0,0,0
breakfast,1,1,1,0,0,1,0,0,0
lunch,1,1,1,0,0,1,0,0,0
main course,1,1,2,0,0,1,0,0,0
side dishes,1,1,2,0,0,2,0,0,0
shop,1,1,1,0,0,1,0,0,0
search recipes,0,1,2,0,0,2,0,0,0
fresh april flours logo https //freshaprilflourscom/wp,1,0,6,0,0,4,1,0,0
content/uploads/2021/07/freshaprilflours logo crop 01svg,2,1,4,1,8,2,1,0,0
home / baking desserts / cakes / layer cakes / rainbow cake,2,2,12,0,0,9,3,0,0
published by lynn on december 5 2019,2,2,7,1,5,2,1,0,0
rainbow cake,2,2,2,0,0,1,1,0,0
pin,2,2,1,0,0,1,0,0,0
share,2,2,1,0,0,1,0,0,0
email,2,2,1,0,0,1,0,0,0
share,2,2,1,0,0,1,0,0,0
tweet,2,2,1,0,0,1,0,0,0
as an amazon associate i earn from qualifying purchases,2,2,9,0,0,4,2,0,0
jump to recipe print recipe,0,2,5,0,0,3,1,0,0
learn how to make this show stopping cake and learn how to scale it to your,1,0,16,0,0,2,5,0,0
needs it s easier than you think but makes an incredible conversation piece,0,1,13,0,0,3,3,0,0
via frshaprilflours https //i3wpcom/freshaprilflourscom/wp,1,0,4,1,1,2,1,0,0
content/uploads/2019/12/rainbow cake pin 2jpg,0,1,4,1,7,2,1,0,0
learn how to make this show,1,0,6,0,0,1,2,0,0
stopping cake and learn how to scale it to your needs it s easier than you,1,1,16,0,0,2,4,0,0
think but makes an incredible conversation piece,0,1,7,0,0,3,1,0,0
via,1,0,1,0,0,0,0,0,0
frshaprilflours https //i3wpcom/freshaprilflourscom/wp,1,1,3,1,1,2,1,0,0
content/uploads/2019/12/rainbow cake pin 3jpg,0,1,4,1,7,2,1,0,0
learn how to make this show,1,0,6,0,0,1,2,0,0
stopping cake and learn how to scale it to your needs it s easier than you,1,1,16,0,0,2,4,0,0
think but makes an incredible conversation piece,0,1,7,0,0,3,1,0,0
via,1,0,1,0,0,0,0,0,0
frshaprilflours https //i0wpcom/freshaprilflourscom/wp,1,1,3,1,1,2,1,0,0
content/uploads/2019/12/rainbow cake pinjpg,2,1,3,1,6,2,1,0,0
learn how to make a beautifully colorful rainbow cake as tall or as short,1,2,14,0,0,2,3,0,0
as you want it to be find instructions for scaling cake to your needs and how,1,1,16,0,0,3,3,0,0
to efficiently create 6 layers of cake even if you only have 2 pans,0,1,14,1,2,3,2,0,0
a slice of rainbow cake on a,1,0,7,0,0,2,0,1,0
plate data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201812 3e 3c/svg 3e,0,1,16,1,29,3,2,0,0
a,1,0,1,0,0,0,0,0,0
slice of rainbow cake on a plate https //i0wpcom/freshaprilflourscom/wp,1,1,9,1,1,5,0,1,0
content/uploads/2019/12/rainbow cakejpg,2,1,2,1,6,2,0,0,0
are you sweating,0,2,3,0,0,0,2,0,0
anxious,0,0,1,0,0,0,0,0,0
convinced you could never make this rainbow cake,0,0,8,0,0,2,2,0,0
not even ever going to think about trying it,0,0,9,0,0,0,3,0,0
let me be the first to tell you chill you can do this and i wouldn t be,1,0,18,0,0,1,8,0,0
here telling you that you could if i didn t think you could,2,1,13,0,0,0,3,0,0
so let s take this slowwww k,0,2,7,0,0,3,1,0,0
first of all yeah this cake is epically tall it s about 12 tall,2,0,14,1,2,3,2,0,0
that does not have to be you,2,2,7,0,0,0,3,0,0
and i m going to drill that into your head the entire time i talk you through,1,2,17,0,0,5,3,0,0
making this rainbow cake because it s true,2,1,8,0,0,2,2,0,0
to be 100 transparent this cake was not supposed to be 12 tall it was,1,2,15,1,5,2,5,0,0
going to be tall but not this,0,1,7,0,0,0,2,0,0
a rainbow cake on a cake stand with a slice being taken out of,1,0,14,0,0,4,2,1,0
it data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201683 3e 3c/svg 3e,0,1,16,1,29,2,3,0,0
a,1,0,1,0,0,0,0,0,0
rainbow cake on a cake stand with a slice being taken out of,1,1,13,0,0,4,3,1,0
it https //i1wpcom/freshaprilflourscom/wp content/uploads/2019/12/rainbow,1,1,4,1,7,1,1,0,0
cake 5jpg,2,1,2,1,1,1,0,0,0
here s the thing your rainbow cake is completely and totally your rainbow,1,2,13,0,0,3,3,0,0
cake it can be short it can be tall it can be fat it can be skinny you,1,1,18,0,0,0,6,0,0
know yourself you know your cake abilities and you know your audience,1,1,12,0,0,3,3,0,0
tasters,2,1,1,0,0,1,0,0,0
you do you rainbow cake baker you ve got this,0,2,10,0,0,1,5,0,0
adjust this cake to your style and needs,2,0,8,0,0,4,0,0,0
so yes traditionally a rainbow cake would have 6 layers red orange,1,2,12,1,1,4,1,0,0
yellow green blue and purple but if you just want 4 colors go for it,0,1,15,1,1,3,2,0,0
want 3 or 5,0,0,4,1,2,0,0,0,0
also doable,2,0,2,0,0,0,0,0,0
this cake here is 6 inches wide do you want 8 inches,0,2,12,1,2,3,3,1,0
we can make that,1,0,4,0,0,0,1,0,0
happen,2,1,1,0,0,0,1,0,0
this cake in particular is a 6 inch cake which is how the recipe is written,1,2,16,1,1,4,4,1,0
i will put mega instructions in the recipe to help you scale to what you want,1,1,16,0,0,3,4,0,0
and need for your rainbow cake,2,1,6,0,0,1,2,0,0
the nice part about this cake recipe is that you have seen it so many times,1,2,16,0,0,4,3,0,0
before,0,1,1,0,0,0,0,0,0
a slice of rainbow cake on a,1,0,7,0,0,2,0,1,0
plate data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 20795 3e 3c/svg 3e,0,1,16,1,28,3,2,0,0
a,1,0,1,0,0,0,0,0,0
slice of rainbow cake on a plate https //i1wpcom/freshaprilflourscom/wp,1,1,9,1,1,5,0,1,0
content/uploads/2019/12/rainbow cake 4jpg,2,1,3,1,7,1,1,0,0
the base for this rainbow cake is my white layer cake which i ve turned into,2,2,16,0,0,5,3,0,0
a patriotic bundt cake,1,2,4,0,0,2,0,0,0
a champagne layer cake,1,1,4,0,0,3,0,0,0
a funfetti bundt cake,2,1,4,0,0,2,0,0,0
like i said earlier this week in my gingerbread cupcakes post if it ain t,1,2,15,0,0,4,3,1,0
broke don t fix it,2,1,5,0,0,3,1,0,0
in general most cake recipes produce two 8 inch layers of cake if you,1,2,14,1,1,3,2,1,0
want to convert it to two 6 in layers of cake simply cut the recipe in,1,1,16,1,1,4,2,0,0
half,2,1,1,0,0,1,0,0,0
as written mywhite layer cake makes two 8 inch layers of cake so making,1,2,14,1,1,3,3,1,0
a 6 layer cake means 3 batches of cake in order to make a 6,1,1,15,1,3,5,2,0,0
inch cake of the white layer cake recipe as written gives you,1,1,12,0,0,4,2,1,0
two 6 inch layers of cake which is still 3 batches of cake it s just 3,1,1,17,1,3,4,2,1,0
half batches,2,1,2,0,0,2,0,0,0
are you following,0,2,3,0,0,0,2,0,0
i won t lie this is a time intensive recipe but the labor is not,1,0,15,0,0,4,3,0,0
intensive,2,1,1,0,0,0,0,0,0
yes you will need a lot of time to prepare 3 batches of cake but guess,1,2,16,1,1,5,2,0,0
what,0,1,1,0,0,0,0,0,0
multi layer cake baking is something i m super familiar with and i m,1,0,14,0,0,6,3,0,0
here to share all my tips and tricks with you to make it seamless and,1,1,15,0,0,3,1,0,0
easy,2,1,1,0,0,0,0,0,0
here are my best tips for efficiently creating 6 layers of cake,2,2,12,1,1,3,2,0,0
my recipe will ask you to prepare dry ingredients prepare wet ingredients,1,2,12,0,0,3,3,0,0
and then combine them easy peasy,0,1,6,0,0,1,1,0,0
in order to efficiently prepare and color 6 layers of cake do a lot of prep,1,0,16,1,1,5,3,0,0
up front and the rest will come more easily,0,1,9,0,0,1,1,0,0
mise en place for making a rainbow,1,0,7,0,0,3,1,0,0
cake data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 20795 3e 3c/svg 3e,0,1,16,1,28,3,2,0,0
mise,1,0,1,0,0,1,0,0,0
en place for making a rainbow cake https //i0wpcom/freshaprilflourscom/wp,1,1,9,1,1,4,1,0,0
content/uploads/2019/12/rainbow cake 9jpg,2,1,3,1,7,1,1,0,0
1 prepare all of your dry ingredients in 3 different bowls one for each pair,1,2,15,1,2,3,1,0,0
of layers,1,1,2,0,0,1,0,0,0
2 prepare all of your wet ingredients for each pair of layers in 3 different,1,1,15,1,2,4,0,0,0
bowls one for each pair of layers you now have 6 different bowls 2 for,1,1,15,1,2,2,3,0,0
each pair of layers a dry ingredients and a wet ingredients,1,1,11,0,0,4,0,0,0
3 you ll combine wet and dry ingredients in a stand mixer or large bowl,1,1,15,1,1,5,1,0,0
with a handheld mixer which means that 1 of each a dry and a wet ingredient,1,1,16,1,1,3,1,0,0
bowl will be dirty per batch save these bowls,1,1,9,0,0,3,2,0,0
4 when your batter is mixed up use these 2 dirty bowls to color your,1,1,15,1,2,3,3,0,0
individual layers,2,1,2,0,0,1,0,0,0
it s a lot of dishes but it s a rainbow so worth it,0,2,14,0,0,3,2,0,0
an aerial photo of a slice of rainbow cake on a,1,0,11,0,0,3,0,1,0
plate data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201812 3e 3c/svg 3e,0,1,16,1,29,3,2,0,0
an,1,0,1,0,0,0,0,0,0
aerial photo of a slice of rainbow cake on a,1,1,10,0,0,3,0,1,0
plate https //i1wpcom/freshaprilflourscom/wp,1,1,3,1,1,3,0,0,0
content/uploads/2019/12/rainbow cake 3jpg,2,1,3,1,7,1,1,0,0
you ll also want to bake all of the layers of this cake a whole day in,1,2,17,0,0,3,3,0,0
advance because preparing ingredients for baking and cooling 6 layers 3,1,1,11,1,2,4,2,0,0
batches of cake took me 3 and a half hours,2,1,10,1,1,4,1,0,0
if you ve got the stamina go for gold in one whole day but if you d rather,1,2,18,0,0,3,4,0,0
practice patience and not overload yourself give yourself an additional day,2,1,11,0,0,3,2,0,0
it is advised that once cake layers are fully baked they should be allowed,1,2,14,0,0,1,6,0,0
15 20 minutes or longer if able to rest and cool in the cake pan this makes,1,1,17,1,4,3,3,0,0
the pans readily available for the next round of baking,2,1,10,0,0,2,1,0,0
i only have 2 of each size cake pan if you have more than this fantastic if,1,2,17,1,1,4,2,0,0
you don t no worries,0,1,5,0,0,1,1,0,0
you re all set just like i was,2,0,8,0,0,2,2,0,0
my very very very best cake recommendation for getting layers out of the pan,1,2,14,0,0,4,1,0,0
easily though is my homemade cake release,0,1,7,0,0,2,1,0,0
a jar of homemade cake,1,0,5,0,0,3,0,0,0
release data image/svg xml 3csvg 20xmlns http //wwww3org/2000/svg 20viewbox 0 200 201200 201555 3e 3c/svg 3e,0,1,16,1,29,3,2,0,0
a,1,0,1,0,0,0,0,0,0
jar of homemade cake release https //i1wpcom/freshaprilflourscom/wp,1,1,7,1,1,6,0,0,0
content/uploads/2019/11/cake release 3jpg,2,1,3,1,7,2,0,0,0
load those pans up and when you re ready to remove them from the pan they ll,1,2,17,0,0,3,3,0,0
come right out,2,1,3,0,0,1,1,0,0
just be sure you ve let them cool long enough want them to cool longer than,1,2,16,0,0,0,6,0,0
20 minutes,0,1,2,1,2,1,0,0,0
great,0,0,1,0,0,0,0,0,0
turn off your oven take a break and come back to the next,1,0,13,0,0,2,3,0,0
batch later like i said time intensive make a day out of it,2,1,13,0,0,4,2,0,0
once you have all of your cake layers it s time to decide how tall you want,1,2,17,0,0,3,4,0,0
your cake to be and this is totally simple math,0,1,10,0,0,2,2,0,0
pans filled with batter for a rainbow,1,0,7,0,0,3,1,0,0
