Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
subscribe to my free newsletter,0,0,5,0,0,2,0,0,0
sign me up,0,0,3,0,0,1,0,0,0
ann s entitled life,2,0,4,0,0,3,1,0,0
travel food wine gardening life is good when you re retired,2,2,11,0,0,5,2,0,0
home,1,2,1,0,0,1,0,0,0
recipes,1,1,1,0,0,1,0,0,0
recipes,1,1,1,0,0,1,0,0,0
cocktails,1,1,1,0,0,1,0,0,0
crafts,1,1,1,0,0,1,0,0,0
gardening,1,1,1,0,0,1,0,0,0
travel,1,1,1,0,0,1,0,0,0
new york state,1,1,3,0,0,2,0,0,0
florida,1,1,1,0,0,1,0,0,0
australia,1,1,1,0,0,1,0,0,0
new zealand,1,1,2,0,0,1,0,0,0
diy beauty,1,1,2,0,0,2,0,0,0
library,1,1,1,0,0,1,0,0,0
library reading,1,1,2,0,0,1,0,0,0
renovations,1,1,1,0,0,1,0,0,0
ann s life,1,1,3,0,0,2,0,0,0
holidays,1,1,1,0,0,1,0,0,0
you are here home / recipes / desserts / pi a colada cake recipe,2,1,14,0,0,7,3,0,0
pi a colada cake recipe,2,2,5,0,0,2,1,0,0
by ann 1 comment,2,2,4,1,1,1,0,0,0
please note posts may contain affiliate links or sponsored content for,1,2,11,0,0,3,3,0,0
more of our disclosure policy click here for more of our privacy and cookie,1,1,14,0,0,5,0,0,0
policy click here as an amazon associate i earn from qualifying amazoncom,1,1,12,0,0,6,2,0,0
services llc purchases,2,1,3,0,0,2,1,0,0
total5,1,2,1,1,1,1,0,0,0
share0,1,1,1,1,1,1,0,0,0
tweet0,1,1,1,1,1,1,0,0,0
pin5,2,1,1,1,1,1,0,0,0
the tropical flavors of this delicious pina colada cake recipe will remind you,1,2,13,0,0,4,2,0,0
of island breezes and sultry warm weather for a taste of the islands make,1,1,14,0,0,6,2,0,0
this delicious cake for your next party or get together your friends and,1,1,13,0,0,3,1,0,0
family will love it,0,1,4,0,0,1,1,0,0
an overhead shot of a decorated pina colada,1,0,8,0,0,3,0,0,0
cake https //wwwannsentitledlifecom/wp content/uploads/2021/08/pina,1,1,4,1,6,4,0,0,0
colada cake recipe vertical 02jpg,0,1,5,1,2,1,1,0,0
an overhead shot of a decorated pina,1,0,7,0,0,2,1,0,0
colada,1,1,1,0,0,1,0,0,0
cake data image/svg xml 3csvg 20xmlns 22http //wwww3org/2000/svg 22 20viewbox 220 200 20600 20900 22 3e 3c/svg 3e,2,1,18,1,35,3,1,0,0
pi a colada cake recipe,2,2,5,0,0,2,1,0,0
it doesn t have to be a special occasion to enjoy this terrific moist cake,1,2,15,0,0,4,4,0,0
while terrific for a pool party birthday cake baby shower or another,1,1,12,0,0,5,1,0,0
festive occasion this cake is fabulous for an after dinner dessert too a,1,1,13,0,0,4,1,0,0
combination of pineapple flavor rum flavors and coconut this is the perfect,1,1,12,0,0,5,1,0,0
cake the next time you want something that tastes tropical and looks amazing,2,1,13,0,0,2,4,0,0
this cake is a heavily doctored box mix filling tasty frosting and,1,2,12,0,0,4,3,0,0
garnishes there may be quite a few steps but it is very straightforward and,1,1,14,0,0,2,2,0,0
easy to do,2,1,3,0,0,0,1,0,0
if you like pi a coladas here is a fantastic pi a colada cocktail recipe,2,2,15,0,0,5,3,0,0
how do you make a pina colada cake,0,2,8,0,0,3,2,0,0
step 1 preheat oven to 350 f and line grease and flour two baking pans,1,0,15,1,4,7,1,0,0
step 2 using a stand mixer combine cake mix instant vanilla pudding,1,1,12,1,1,7,2,0,0
pineapple juice coconut rum oil and eggs divide evenly into cake pans and,1,1,13,0,0,7,1,0,0
bake for 30 minutes,1,1,4,1,2,2,0,0,0
step 3 combine dried pineapple pineapple juice cream of coconut rum,1,1,11,1,1,7,1,0,0
extract and water to a simmer in a medium saucepan over medium heat stir,1,1,14,0,0,8,0,1,0
until thick syrup then cool,1,1,5,0,0,1,1,0,0
step 4 using a stand mixer cream the butter add confectioners sugar beat,1,1,13,1,1,7,3,0,0
add salt and cream of coconut beat until thick,1,1,9,0,0,4,1,0,0
step 5 assemble the cake by placing pineapple mixture between two layers,1,1,12,1,1,4,1,0,0
frosting and garnishing,0,1,3,0,0,2,0,0,0
a pina colada cake cut open to show the filling and cake,1,0,12,0,0,6,1,0,0
inside https //wwwannsentitledlifecom/wp content/uploads/2021/08/pina,1,1,4,1,6,2,0,0,0
colada cake recipe vertical 01jpg,0,1,5,1,2,1,1,0,0
a pina colada cake cut open to show the,1,0,9,0,0,4,1,0,0
filling and cake,1,1,3,0,0,2,0,0,0
inside data image/svg xml 3csvg 20xmlns 22http //wwww3org/2000/svg 22 20viewbox 220 200 20600 20900 22 3e 3c/svg 3e,2,1,18,1,35,3,1,0,0
tips and variations for making this pi a colada cake,2,2,10,0,0,5,1,0,0
the batter for this cake makes six cups of batter using this pan chart,1,2,14,0,0,6,2,1,0
that means you will get 2 8 round pans 2 2 9 round pans 1 2 8,1,1,17,1,8,2,4,0,0
square pans 1 3 6 pans or a 7 1/2 x 3 inches bundt cake or a loaf pan,1,1,19,1,7,4,2,1,0
8 x4 x2 baking times may differ the cake shown was baked in 2 8 round,1,1,16,1,5,4,5,0,0
pans 2 deep,1,1,3,1,1,1,0,0,0
16 tablespoons of butter 1 cup 2 sticks in the united states,1,1,12,1,4,5,0,1,0
for my uk and australian friends confectioners sugar is icing sugar,1,1,11,0,0,4,2,0,0
powdered sugar 10x,1,1,3,1,2,1,1,0,0
you can drizzle a little extra rum over the cake when adding the soaking,1,1,14,0,0,3,2,0,0
syrup,1,1,1,0,0,1,0,0,0
while dried pineapple takes longer to create a filling than crushed,1,1,11,0,0,2,4,0,0
pineapple from a can it is more jammy and has a thicker consistency it will,1,1,15,0,0,3,2,0,0
also not make the cake soggy,1,1,6,0,0,2,1,0,0
you can use the whisk or paddle attachment on your stand mixer,1,1,12,0,0,4,1,0,0
chill the cake before frosting the cake must be completely cool before,1,1,12,0,0,2,3,0,0
frosting your frosting is subject to melting or clotting if your cake is not,1,1,14,0,0,2,5,0,0
completely cooled try sticking your cake in the freezer for 15 30 minutes,1,1,13,1,4,4,2,0,0
before frosting this makes the cooling process quicker,1,1,8,0,0,2,3,0,0
if your cake layers are not even use a long serrated knife to even them,1,1,15,0,0,3,3,0,0
out,1,1,1,0,0,0,0,0,0
you can frost and decorate this cake in any manner you choose,1,1,12,0,0,2,3,0,0
i would not use fresh pineapple to garnish this cake,1,1,10,0,0,3,2,0,0
add decorations you do not have to stick with my decorating idea for this,1,1,14,0,0,2,5,0,0
cake do what your creative side leads you to add candies sprinkles other,1,1,13,0,0,2,5,0,0
frosting flavors etc,1,1,3,0,0,1,2,0,0
what decorating tip should you use,0,1,6,0,0,1,2,0,0
for the top of the cake a 1m tip from,1,0,10,1,1,3,0,0,0
wilton i went with ruffle mounds but you can do rosettes ice cream swirls,1,1,14,0,0,6,3,0,0
or whatever you prefer you can also use other tips if desired,1,1,12,0,0,1,3,0,0
storage store this cake in the fridge for up to five days store the cake,1,1,15,0,0,6,1,0,0
in an airtight container in the freezer for up to 3 months,2,1,12,1,1,3,0,0,0
try one of these great recipes for a cake made from scratch,2,2,12,0,0,3,2,0,0
orange creamsicle cake recipe,1,2,4,0,0,4,0,0,0
perfect chocolate cake recipe,1,1,4,0,0,3,0,0,0
best vanilla cake recipe,0,1,4,0,0,3,0,0,0
pi a colada cake recipe the tropical flavors of this delicious pina colada,1,0,13,0,0,4,2,0,0
cake recipe will remind you of island breezes and sultry warm weather for a,1,1,14,0,0,6,2,0,0
taste of the islands make this delicious cake for your next party or get,1,1,14,0,0,4,2,0,0
together your friends and family will love,1,1,7,0,0,2,1,0,0
it,0,1,1,0,0,0,0,0,0
https //wwwannsentitledlifecom/wp content/uploads/2021/08/pina colada,1,0,4,1,6,4,0,0,0
cake recipe 01jpg,0,1,3,1,2,2,0,0,0
