Sentence,newline_after,newline_before,nwords,numbers,nnumbers,nnouns,nverbs,nunits ,label
skip to main content,0,0,4,0,0,2,0,0,0
if you give a blonde a,1,0,6,0,0,1,1,0,0
kitchen https //i2wpcom/ifyougiveablondeakitchencom/wp,1,1,3,1,1,3,0,0,0
content/themes/ifyougiveablondeakitchen/mobile header/homepng mobile menu,1,1,4,0,0,4,0,0,0
trigger,2,1,1,0,0,1,0,0,0
mobile search trigger,2,2,3,0,0,2,0,0,0
home,1,2,1,0,0,1,0,0,0
recipes,1,1,1,0,0,1,0,0,0
recipe index,1,1,2,0,0,2,0,0,0
biscuits scones,1,1,2,0,0,2,0,0,0
breads muffins,1,1,2,0,0,2,0,0,0
brownies bars,1,1,2,0,0,2,0,0,0
cakes cupcakes,1,1,2,0,0,2,0,1,0
candy sweets,1,1,2,0,0,2,0,0,0
cookies,1,1,1,0,0,1,0,0,0
savory recipes,1,1,2,0,0,2,0,0,0
pies tarts,1,1,2,0,0,2,0,0,0
no bake,1,1,2,0,0,1,0,0,0
yeast breads,1,1,2,0,0,2,0,0,0
about,1,1,1,0,0,0,0,0,0
resources,1,1,1,0,0,1,0,0,0
shop,2,1,1,0,0,1,0,0,0
get new recipes via email,2,2,5,0,0,2,1,0,0
subscribe,0,2,1,0,0,1,0,0,0
if you give a blonde a kitchen,1,0,7,0,0,2,1,0,0
logo https //i2wpcom/ifyougiveablondeakitchencom/wp,1,1,3,1,1,3,0,0,0
content/themes/ifyougiveablondeakitchen/images/logo 2xpng,2,1,2,1,1,1,0,0,0
follow me,2,2,2,0,0,0,1,0,0
home,1,2,1,0,0,1,0,0,0
recipes,1,1,1,0,0,1,0,0,0
recipe index,1,1,2,0,0,2,0,0,0
biscuits scones,1,1,2,0,0,2,0,0,0
breads muffins,1,1,2,0,0,2,0,0,0
brownies bars,1,1,2,0,0,2,0,0,0
cakes cupcakes,1,1,2,0,0,2,0,1,0
candy sweets,1,1,2,0,0,2,0,0,0
cookies,1,1,1,0,0,1,0,0,0
savory recipes,1,1,2,0,0,2,0,0,0
pies tarts,1,1,2,0,0,2,0,0,0
no bake,1,1,2,0,0,1,0,0,0
yeast breads,1,1,2,0,0,2,0,0,0
about,1,1,1,0,0,0,0,0,0
resources,1,1,1,0,0,1,0,0,0
shop,2,1,1,0,0,1,0,0,0
home cakes cupcakes homemade chocolate cupcakes from scratch,2,2,8,0,0,6,1,1,0
homemade chocolate cupcakes from scratch,2,2,5,0,0,4,0,1,0
jump to recipe,2,2,3,0,0,1,1,0,0
by haley // february 22 2021,2,2,6,1,6,2,1,0,0
this post may contain affiliate sales links please see my privacy policy for,1,2,13,0,0,6,3,0,0
details,2,1,1,0,0,1,0,0,0
homemade chocolate cupcakes are made from scratch with ingredients that,1,2,10,0,0,5,2,1,0
yield delightfully moist and rich cupcakes,0,1,6,0,0,2,0,1,0
chocolate cupcake with chocolate frosting on wire rack with glass bottle of,1,0,12,0,0,7,1,1,0
milk behind cupcakes https //i2wpcom/ifyougiveablondeakitchencom/wp,1,1,5,1,1,3,1,1,0
content/uploads/2021/02/chocolate cupcakes from scratch 769x1024jpg,2,1,5,1,13,3,0,1,0
chocolate cupcakes are rich moist and full of intense chocolate flavor,1,2,11,0,0,5,1,1,0
between the fudgy chocolate cake and the velvety chocolate buttercream,1,1,10,0,0,5,0,0,0
you will surely have your chocolate fix after one of these cupcakes,2,1,12,0,0,3,1,1,0
why this recipe works the cupcake batter includes sour cream which,1,2,11,0,0,4,2,1,0
